admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin4Name_en,admin4Name_ar,admin4Pcode,areaName_en,areaName_ar,areaPcode,neibourhoodName_en,neibourhoodName_ar,neibourhoodPcode,neibourhoodRefName_en,neibourhoodRefName_ar,neibourhoodAltName1_en,neibourhoodAltName1_ar,neibourhoodAltName2_en,neibourhoodAltName2_ar,LastUpdateDate,validOn,validTo,neibourhoodPreviuosPcode
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Baath,البعث,N0297,Baath (Hama),البعث - حماة,,,,,2016-09-05,,,SY0500027
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Andalus,الأندلس,N0308,Andalus (Hama),الأندلس - حماة,,,,,2016-09-05,,,SY0500034
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Jalaa,الجلاء,N0312,Jalaa,الجلاء - حماة,,,,,2016-09-05,,,SY0500035
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Nasr,النصر,N0316,Nasr,النصر,,,,,2016-09-05,,,SY0500039
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Abi Al Fedaa,أبي الفداء,N0317,Abi Al Fedaa,أبي الفداء,,,,,2016-09-05,,,SY0500045
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Riyadi,الرياضي,N0314,Riyadi,الرياضي,,,,,2016-09-05,,,SY0500044
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Shari'a,الشريعة,N0309,Sharia,الشريعة,,,,,2016-09-05,,,SY0500041
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Sabouniyeh,صابونية,N0313,Sabouniyeh,صابونية,,,,,2016-09-05,,,SY0500043
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Aleiliyat,العليليات,N0307,Aleiliyat,العليليات,,,,,2016-09-05,,,SY0500042
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Frayeh,الفراية,N0311,Frayeh,الفراية,,,,,2016-09-05,,,SY0500037
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Mahalbeh,المحالبة,N0310,Mahalbeh,المحالبة,,,,,2016-09-05,,,SY0500036
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Hawarneh,الحوارنة,N0305,Hawarneh,الحوارنة,,,,,2016-09-05,,,SY0500033
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Dabagha,الدباغة,N0304,Dabagha,الدباغة,,,,,2016-09-05,,,SY0500031
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Bab Qebli,باب القبلي,N0303,Bab Qebli,باب القبلي,,,,,2016-09-05,,,SY0500024
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Madina,المدينة,N0299,Madina,المدينة,,,,,2016-09-05,,,SY0500023
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Zanbaqi,الزنبقي,N0298,Zanbaqi,الزنبقي,,,,,2016-09-05,,,SY0500011
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Shamaliyeh,الشمالية,N0294,Shamaliyeh,الشمالية,,,,,2016-09-05,,,SY0500052
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Baroudiyeh,البارودية,N0301,Baroudiyeh,البارودية,,,,,2016-09-05,,,SY0500051
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Hameidiyyeh,الحميدية,N0292,Hameidiyyeh (Hama),الحميدية - حماة,,,,,2016-09-05,,,SY0500053
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Granada,غرناطة,N0291,Granada,غرناطة,,,,,2016-09-05,,,SY0500054
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Al-Sinaha,الصناعة,N0300,Al-Sinaha,الصناعة,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Souq Al-Ghanam,سوق الغنم,N0286,Souq Al-Ghanam,سوق الغنم,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Al Fayhaa,الفيحاء,N0287,Al Fayhaa,الفيحاء - حماة,,,,,2016-09-05,,,SY0500053
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Sabil,السبيل,N0285,Sabil,السبيل - حماة,,,,,2016-09-05,,,SY0500056
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Aedin,العائدين,N0290,Aedin,العائدين,,,,,2016-09-05,,,SY0500014
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Shahbaa,الشهباء,N0288,Shahbaa,الشهباء - حماة,,,,,2016-09-05,,,SY0500012
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Tishrine,تشرين,N0284,Tishrine (Hama),تشرين - حماة,,,,,2016-09-05,,,SY0500013
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Jarajmeh,الجراجمة,N0293,Jarajmeh,الجراجمة,,,,,2016-09-05,,,SY0500025
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Al- horrieh_ Mohafaza,الحرية_ المحافظة,N0295,Al- horrieh_ Mohafaza,الحرية_ المحافظة,,,,,2016-09-05,,,SY0500026
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Ein Al Louzeh,عين اللوزة,N0315,Ein Al Louzeh,عين اللوزة,,,,,2016-09-05,,,SY0500038
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Souq Ash Shajra,سوق الشجرة,N0306,Souq Ash Shajra,سوق الشجرة,,,,,2016-09-05,,,SY0500032
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Bab Al Jesr,باب الجسر,N0296,Bab Al Jesr,باب الجسر,,,,,2016-09-05,,,SY0500021
Syrian Arab Republic,الجمهورية العربية السورية,SY,Hama,حماة,SY05,Hama,مركز حماة,SY0501,Hama,مركز حماة,SY050100,Hama,حماة,C2987,<Null>,<Null>,<Null>,Bashoura,الباشورة,N0302,Bashoura,الباشورة,,,,,2016-09-05,,,SY0500022
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Wihdeh,الوحدة,N0522,Wihdeh (As-Sweida),الوحدة - السويداء,,,,,2016-09-05,,,SY1300011
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Nahda,النهضة,N0525,Nahda (As-Sweida),النهضة - السويداء,,,,,2016-09-05,,,SY1300013
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Shuhada,الشهداء,N0528,Shuhada (As-Sweida),الشهداء - السويداء,,,,,2016-09-05,,,SY1300021
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Fursan,الفرسان,N0529,Fursan,الفرسان,,,,,2016-09-05,,,SY1300022
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Istiqlal,الاستقلال,N0531,Istiqlal,الاستقلال - السويداء,,,,,2016-09-05,,,SY1300023
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Al- Thawrah,الثورة,N0530,Al- Thawrah (As-Sweida),الثورة - السويداء,,,,,2016-09-05,,,SY1300031
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Jihad,الجهاد,N0527,Jihad,الجهاد,,,,,2016-09-05,,,SY1300032
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Joulan,الجولان,N0526,Joulan,الجولان,,,,,2016-09-05,,,SY1300041
Syrian Arab Republic,الجمهورية العربية السورية,SY,As-Sweida,السويداء,SY13,As-Sweida,مركز السويداء,SY1300,As-Sweida,مركز السويداء,SY130000,As-Sweida,السويداء,C6147,<Null>,<Null>,<Null>,Mazra'a,المزرعة,N0523,Mazraa,المزرعة - السويداء,,,,,2016-09-05,,,SY1300042
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Al-Mina,المينة,N0442,Mina,المينة,,,,,2016-09-05,,,SY1000011
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Al-Karamah,الكرامة,N0443,Karama,الكرامة,,,,,2016-09-05,,,SY1000021
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Arraml,الرمال,N0446,Raml,الرمال,,,,,2016-09-05,,,SY1000022
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Al-Ghamkah,الغمقة,N0447,Ghamqa,الغمقة,,,,,2016-09-05,,,SY1000031
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Al-Malaab,الملعب,N0441,Malaab,الملعب,,,,,2016-09-05,,,SY1000012
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Al-Hamrat,الحمرات,N0444,Hamrat,الحمرات,,,,,2016-09-05,,,SY1000023
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Al-Rabieh,الرابية,N0440,Rabieh,الرابية,,,,,2016-09-05,,,SY1000041
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Al-Mahattah,المحطة,N0445,Mahatta (Tartous),المحطة - طرطوس,,,,,2016-09-05,,,SY1000042
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,C5221,<Null>,<Null>,<Null>,Southern(Al-rradar),الجنوبي-الرادار,N0448,Southern(Al-rradar),الجنوبي-الرادار,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Damascus,دمشق,SY01,Damascus,دمشق,SY0100,Damascus,دمشق,SY010000,Yarmuk,اليرموك,C1002,Hettin,حطين,,Hettin,حطين,N0110,Hettin - Yarmuk,حطين - اليرموك,,,,,2016-09-05,,,SY01010101
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Wadi Ath-Thahab,وادي الذهب,N0271,Wadi Ath-Thahab,وادي الذهب,,,,,2016-09-05,,,SY0400038
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Karm Shamsham,كرم شمشم,N0248,Karm Shamsham,كرم شمشم,,,,,2016-09-05,,,SY0400042
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Zahra',الزهراء,N0253,Zahraa (Homs),الزهراء - حمص,,,,,2016-09-05,,,SY0400043
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Abbasiyeh-Muhajreen,العباسية-المهاجرين,N0247,Abbasiyeh-Muhajreen,العباسية-المهاجرين,,,,,2016-09-05,,,SY0400044
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Sabil,السبيل,N0245,Sabil (Homs),السبيل - حمص,,,,,2016-09-05,,,SY0400045
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Arman,الأرمن,N0269,Arman,الأرمن,,,,,2016-09-05,,,SY0400046
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Hameidiyyeh,الحميدية,N0249,Hameidiyyeh (Homs),الحميدية - حمص,,,,,2016-09-05,,,SY0400051
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Khalidiyah,خالدية,N0239,Khalidiyah (Homs),خالدية - حمص,,,,,2016-09-05,,,SY0400052
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Jouret Ash-Shayyah,جورة الشياح,N0244,Jouret Ash-Shayyah,جورة الشياح,,,,,2016-09-05,,,SY0400061
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Qosour,القصور,N0243,Qosour (Homs),القصور - حمص,,,,,2016-09-05,,,SY0400062
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Bab Houd,باب هود,N0254,Bab Houd,باب هود,,,,,2016-09-05,,,SY0400011
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Mahatta,المحطة,N0259,Mahatta (Homs),المحطة - حمص,,,,,2016-09-05,,,SY0400012
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Boghtasiyyah,البغطاسية,N0251,Boghtasiyah,البغطاسية,,,,,2016-09-05,,,SY0400013
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Ghota,الغوطة,N0250,Ghota,الغوطة,,,,,2016-09-05,,,SY0400014
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Fardos,الفردوس,N0262,Fardos (Homs),الفردوس - حمص,,,,,2016-09-05,,,SY0400015
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Bani Sbaie,بني السباعي,N0255,Bani Sbaie,بني السباعي,,,,,2016-09-05,,,SY0400021
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Bab As-Siba',باب السباع,N0260,Bab As-Sebaa,باب السباع,,,,,2016-09-05,,,SY0400022
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Khidr,الخضر,N0263,Khidr,الخضر,,,,,2016-09-05,,,SY0400023
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Karm Ash-Shami,كرم الشامي,N0270,Karm Ash-Shami,كرم الشامي,,,,,2016-09-05,,,SY0400025
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Bab Ad-Draib,باب الدريب,N0256,Bab Ad-Draib,باب الدريب,,,,,2016-09-05,,,SY0400031
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Jamal Ad-Dein,جمال الدين,N0257,Jamal Ad-Dein,جمال الدين,,,,,2016-09-05,,,SY0400032
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Jeb Aj-Jandali,جب الجندلي,N0258,Jeb Aj-Jandali,جب الجندلي,,,,,2016-09-05,,,SY0400033
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Mraijeh,المريجة,N0261,Mraijeh,المريجة,,,,,2016-09-05,,,SY0400034
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Nuzha,النزهة,N0265,Nuzha (Homs),النزهة - حمص,,,,,2016-09-05,,,SY0400035
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Karm Az-Zeitoun,كرم الزيتون,N0264,Karm Az-Zeitoun,كرم الزيتون,,,,,2016-09-05,,,SY0400037
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Bab Tadmor,باب تدمر,N0252,Bab Tadmor,باب تدمر,,,,,2016-09-05,,,SY0400041
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Hasaweyyah,الحصوية,N0238,Hasaweyyah,الحصوية,,,,,2016-09-05,,,SY0400063
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Mimas,الميماس,N0242,Mimas,الميماس,,,,,2016-09-05,,,SY0400071
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Wa'er,الوعر,N0246,Waer,الوعر,,,,,2016-09-05,,,SY0400072
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Deir Ba'alba Shamali,دير بعلبة الشمالي,N0237,Deir Baalba Shamali,دير بعلبة الشمالي,,,,,2016-09-05,,,SY0400081
Syrian Arab Republic,الجمهورية العربية السورية,SY,Homs,حمص,SY04,Homs,مركز حمص,SY0401,Homs,مركز حمص,SY040100,Homs,حمص,C2528,<Null>,<Null>,<Null>,Deir Ba'alba Janoubi,دير بعلبة الجنوبي,N0241,Deir Baalba Janoubi,دير بعلبة الجنوبي,,,,,2016-09-05,,,SY0400082
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ayn At-Tal,عين التل,N0120,Ayn At-Tal,عين التل,,,,,2016-09-05,,,SY0200097
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Hanano,هنانو,N0129,Hanano,هنانو,,,,,2016-09-05,,,SY0200163
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Jabal Badro,جبل بدرو,N0146,Jabal Badro,جبل بدرو,,,,,2016-09-05,,,SY0200161
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Basel,الباسل,N0162,Al-Basel,الباسل,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Sakhour,الصاخور,N0139,Al-Sakhour,الصاخور,,,,,2016-09-05,,,SY0200091
