admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
La Paz,PH083728000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Leyte,PH083729000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Macarthur,PH083730000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mahaplag,PH083731000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Matag-Ob,PH083733000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Matalom,PH083734000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mayorga,PH083735000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Merida,PH083736000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ormoc City,PH083738000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Palo,PH083739000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Palompon,PH083740000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pastrana,PH083741000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Isidro,PH083742000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Miguel,PH083743000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Fe,PH083744000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tabango,PH083745000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tabontabon,PH083746000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tacloban City,PH083747000,,Capital,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tanauan,PH083748000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tolosa,PH083749000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tunga,PH083750000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Villaba,PH083751000,,,,Leyte,PH083700000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Allen,PH084801000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Biri,PH084802000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bobon,PH084803000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Capul,PH084804000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Catarman,PH084805000,,Capital,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Catubig,PH084806000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gamay,PH084807000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Laoang,PH084808000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lapinig,PH084809000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Las Navas,PH084810000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lavezares,PH084811000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mapanas,PH084812000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mondragon,PH084813000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Palapag,PH084814000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pambujan,PH084815000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rosario,PH084816000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Antonio,PH084817000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Isidro,PH084818000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose,PH084819000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Roque,PH084820000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Vicente,PH084821000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Silvino Lobos,PH084822000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Victoria,PH084823000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lope de Vega,PH084824000,,,,Northern Samar,PH084800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Almagro,PH086001000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Basey,PH086002000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calbayog City,PH086003000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calbiga,PH086004000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Catbalogan,PH086005000,,Capital,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Daram,PH086006000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gandara,PH086007000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hinabangan,PH086008000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jiabong,PH086009000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Marabut,PH086010000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Matuguinao,PH086011000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Motiong,PH086012000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pinabacdao,PH086013000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose de Buan,PH086014000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Sebastian,PH086015000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Margarita,PH086016000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Rita,PH086017000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santo Niño,PH086018000,Santo Nino,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talalora,PH086019000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tarangnan,PH086020000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Villareal,PH086021000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Paranas,PH086022000,,Wright,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Zumarraga,PH086023000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tagapul-An,PH086024000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jorge,PH086025000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pagsanghan,PH086026000,,,,Samar,PH086000000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Anahawan,PH086401000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bontoc,PH086402000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hinunangan,PH086403000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hinundayan,PH086404000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Libagon,PH086405000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Liloan,PH086406000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Maasin,PH086407000,,Capital,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Macrohon,PH086408000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malitbog,PH086409000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Padre Burgos,PH086410000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pintuyan,PH086411000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Saint Bernard,PH086412000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Francisco,PH086413000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Juan,PH086414000,,Cabalian,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Ricardo,PH086415000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Silago,PH086416000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sogod,PH086417000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tomas Oppus,PH086418000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Limasawa,PH086419000,,,,Southern Leyte,PH086400000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Almeria,PH087801000,,,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Biliran,PH087802000,,,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cabucgayan,PH087803000,,,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Caibiran,PH087804000,,,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Culaba,PH087805000,,,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kawayan,PH087806000,,,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maripipi,PH087807000,,,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Naval,PH087808000,,Capital,,Biliran,PH087800000,Region VIII ,PH080000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dapitan City,PH097201000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dipolog City,PH097202000,,Capital,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Katipunan,PH097203000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
La Libertad,PH097204000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Labason,PH097205000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Liloy,PH097206000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Manukan,PH097207000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mutia,PH097208000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Piñan,PH097209000,Pinan,New Piñan,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Polanco,PH097210000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pres. Manuel A. Roxas,PH097211000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rizal,PH097212000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Salug,PH097213000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sergio Osmeña Sr.,PH097214000,Sergio Osmena Sr.,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Siayan,PH097215000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sibuco,PH097216000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sibutad,PH097217000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sindangan,PH097218000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Siocon,PH097219000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sirawai,PH097220000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tampilisan,PH097221000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jose Dalman,PH097222000,,Ponot,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gutalac,PH097223000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baliguian,PH097224000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Godod,PH097225000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacungan,PH097226000,,Leon T. Postigo,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kalawit,PH097227000,,,,Zamboanga del Norte,PH097200000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Aurora,PH097302000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bayog,PH097303000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dimataling,PH097305000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dinas,PH097306000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dumalinao,PH097307000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dumingag,PH097308000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kumalarang,PH097311000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Labangan,PH097312000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lapuyan,PH097313000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mahayag,PH097315000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Margosatubig,PH097317000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Midsalip,PH097318000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Molave,PH097319000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pagadian City,PH097322000,,Capital,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ramon Magsaysay,PH097323000,,Liargo,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Miguel,PH097324000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Pablo,PH097325000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tabina,PH097327000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tambulig,PH097328000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tukuran,PH097330000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Zamboanga City,PH097332000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lakewood,PH097333000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Josefina,PH097337000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pitogo,PH097338000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sominot,PH097340000,,Don Mariano Marcos,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Vincenzo A. Sagun,PH097341000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Guipos,PH097343000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tigbao,PH097344000,,,,Zamboanga del Sur,PH097300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alicia,PH098301000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buug,PH098302000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Diplahan,PH098303000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Imelda,PH098304000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ipil,PH098305000,,Capital,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kabasalan,PH098306000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mabuhay,PH098307000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malangas,PH098308000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Naga,PH098309000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Olutanga,PH098310000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Payao,PH098311000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Roseller Lim,PH098312000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Siay,PH098313000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talusan,PH098314000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Titay,PH098315000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tungawan,PH098316000,,,,Zamboanga Sibugay,PH098300000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Isabela,PH099701000,,,,City of Isabela,PH099700000,Region IX ,PH090000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baungon,PH101301000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Damulog,PH101302000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dangcagan,PH101303000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Don Carlos,PH101304000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Impasug-Ong,PH101305000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kadingilan,PH101306000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kalilangan,PH101307000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kibawe,PH101308000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kitaotao,PH101309000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lantapan,PH101310000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Libona,PH101311000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Malaybalay,PH101312000,,Capital,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malitbog,PH101313000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Manolo Fortich,PH101314000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maramag,PH101315000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pangantucan,PH101316000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Quezon,PH101317000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Fernando,PH101318000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sumilao,PH101319000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talakag,PH101320000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Valencia,PH101321000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cabanglasan,PH101322000,,,,Bukidnon,PH101300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Catarman,PH101801000,,,,Camiguin,PH101800000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Guinsiliban,PH101802000,,,,Camiguin,PH101800000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mahinog,PH101803000,,,,Camiguin,PH101800000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mambajao,PH101804000,,Capital,,Camiguin,PH101800000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sagay,PH101805000,,,,Camiguin,PH101800000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacolod,PH103501000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baloi,PH103502000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baroy,PH103503000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Iligan City,PH103504000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kapatagan,PH103505000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sultan Naga Dimaporo,PH103506000,,Karomatan,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kauswagan,PH103507000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kolambugan,PH103508000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lala,PH103509000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Linamon,PH103510000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
