COD_ESTADO,COD_MUNIC,COD_PARROQ,ADM3_ES,ADM3_PCODE,ADM2_ES,ADM2_PCODE,ADM1_ES,ADM1_PCODE,ADM0_ES,ADM0_EN,ADM0_PCODE
6,4,13,Juan Antonio Rodriguez Dom,VE060413,Barinas,VE0604,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,4,14,Dominga Ortiz De Paez,VE060414,Barinas,VE0604,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,5,1,Barinitas,VE060501,Bolivar,VE0605,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,5,2,Altamira,VE060502,Bolivar,VE0605,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,5,3,Calderas,VE060503,Bolivar,VE0605,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,6,1,Barrancas,VE060601,Cruz Paredes,VE0606,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,6,2,El Socorro,VE060602,Cruz Paredes,VE0606,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,6,3,Masparrito,VE060603,Cruz Paredes,VE0606,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,7,1,Santa Barbara,VE060701,Ezequiel Zamora,VE0607,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,7,2,Jose Ignacio Del Pumar,VE060702,Ezequiel Zamora,VE0607,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,7,3,Pedro Briceño Mendez,VE060703,Ezequiel Zamora,VE0607,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,7,4,Ramon Ignacio Mendez,VE060704,Ezequiel Zamora,VE0607,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,8,1,Obispos,VE060801,Obispos,VE0608,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,8,2,El Real,VE060802,Obispos,VE0608,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,8,3,La Luz,VE060803,Obispos,VE0608,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,8,4,Los Guasimitos,VE060804,Obispos,VE0608,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,9,1,Ciudad Bolivia,VE060901,Pedraza,VE0609,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,9,2,Ignacio Briceño,VE060902,Pedraza,VE0609,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,9,3,Jose Felix Ribas,VE060903,Pedraza,VE0609,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,9,4,Paez,VE060904,Pedraza,VE0609,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,10,1,Libertad,VE061001,Rojas,VE0610,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,10,2,Dolores,VE061002,Rojas,VE0610,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,10,3,Palacio Fajardo,VE061003,Rojas,VE0610,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,10,4,Santa Rosa,VE061004,Rojas,VE0610,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,11,1,Ciudad De Nutrias,VE061101,Sosa,VE0611,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,11,2,El Regalo,VE061102,Sosa,VE0611,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,11,3,Puerto De Nutrias,VE061103,Sosa,VE0611,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,11,4,Santa Catalina,VE061104,Sosa,VE0611,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,12,1,El Canton,VE061201,Andres Eloy Blanco,VE0612,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,12,2,Santa Cruz De Guacas,VE061202,Andres Eloy Blanco,VE0612,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
6,12,3,Puerto Vivas,VE061203,Andres Eloy Blanco,VE0612,Barinas,VE06,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,1,Cachamay,VE070101,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,2,Chirica,VE070102,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,3,Dalla Costa,VE070103,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,4,Once De Abril,VE070104,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,5,Simon Bolivar,VE070105,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,6,Unare,VE070106,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,7,Universidad,VE070107,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,8,Vista Al Sol,VE070108,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,9,Pozo Verde,VE070109,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,1,10,Yocoima,VE070110,Caroni,VE0701,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,2,1,Seccion Capital Cedeño,VE070201,Cedeño,VE0702,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,2,2,Altagracia,VE070202,Cedeño,VE0702,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,2,3,Ascencion Farreras,VE070203,Cedeño,VE0702,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,2,4,Guaniamo,VE070204,Cedeño,VE0702,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,2,5,La Urbana,VE070205,Cedeño,VE0702,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,2,6,Pijiguaos,VE070206,Cedeño,VE0702,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,3,1,Capital El Callao,VE070301,El Callao,VE0703,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,4,1,Seccion Capital Gran Saban,VE070401,Gran Sabana,VE0704,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,4,2,Ikabaru,VE070402,Gran Sabana,VE0704,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,1,Agua Salada,VE070501,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,2,Catedral,VE070502,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,3,Jose Antonio Paez,VE070503,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,4,La Sabanita,VE070504,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,5,Marhuanta,VE070505,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,6,Vista Hermosa,VE070506,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,7,Orinoco,VE070507,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,8,Panapana,VE070508,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,5,9,Zea,VE070509,Heres,VE0705,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,6,1,Seccion Capital Piar,VE070601,Piar,VE0706,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,6,2,Andres Eloy Blanco,VE070602,Piar,VE0706,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,6,3,Pedro Cova,VE070603,Piar,VE0706,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,7,1,Seccion Capital Raul Leoni,VE070701,Raul Leoni,VE0707,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,7,2,Barceloneta,VE070702,Raul Leoni,VE0707,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,7,3,San Francisco,VE070703,Raul Leoni,VE0707,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,7,4,Santa Barbara,VE070704,Raul Leoni,VE0707,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,8,1,Seccion Capital Roscio,VE070801,Roscio,VE0708,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,9,1,Seccion Capital Sifontes,VE070901,Sifontes,VE0709,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,9,2,Dalla Costa,VE070902,Sifontes,VE0709,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,9,3,San Isidro,VE070903,Sifontes,VE0709,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,10,1,Seccion Capital Sucre,VE071001,Sucre,VE0710,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,10,2,Aripao,VE071002,Sucre,VE0710,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,10,3,Guarataro,VE071003,Sucre,VE0710,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,10,4,Las Majadas,VE071004,Sucre,VE0710,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,10,5,Moitaco,VE071005,Sucre,VE0710,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
7,11,1,Capital Padre Pedro Chien,VE071101,Padre Pedro Chien,VE0711,Bolivar,VE07,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,1,1,Bejuma,VE080101,Bejuma,VE0801,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,1,2,Canoabo,VE080102,Bejuma,VE0801,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,1,3,Simon Bolivar,VE080103,Bejuma,VE0801,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,2,1,Gõigõe,VE080201,Carlos Arvelo,VE0802,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,2,2,Belen,VE080202,Carlos Arvelo,VE0802,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,2,3,Tacarigua,VE080203,Carlos Arvelo,VE0802,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,3,1,Aguas Calientes,VE080301,Diego Ibarra,VE0803,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,3,2,Mariara,VE080302,Diego Ibarra,VE0803,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,4,1,Ciudad Alianza,VE080401,Guacara,VE0804,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,4,2,Guacara,VE080402,Guacara,VE0804,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,4,3,Yagua,VE080403,Guacara,VE0804,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,5,1,Moron,VE080501,Juan Jose Mora,VE0805,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,5,2,Urama,VE080502,Juan Jose Mora,VE0805,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,6,1,Tocuyito,VE080601,Libertador,VE0806,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,6,2,Independencia,VE080602,Libertador,VE0806,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,7,1,Los Guayos,VE080701,Los Guayos,VE0807,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,8,1,Miranda,VE080801,Miranda,VE0808,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,9,1,Montalban,VE080901,Montalban,VE0809,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,10,1,Naguanagua,VE081001,Naguanagua,VE0810,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,11,2,Democracia,VE081102,Puerto Cabello,VE0811,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,11,3,Fraternidad,VE081103,Puerto Cabello,VE0811,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,11,4,Goaigoaza,VE081104,Puerto Cabello,VE0811,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,11,5,Juan Jose Flores,VE081105,Puerto Cabello,VE0811,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,11,7,Borburata,VE081107,Puerto Cabello,VE0811,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,11,8,Patanemo,VE081108,Puerto Cabello,VE0811,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,12,1,San Diego,VE081201,San Diego,VE0812,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,13,1,San Joaquin,VE081301,San Joaquin,VE0813,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,1,Candelaria,VE081401,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,2,Catedral,VE081402,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,3,El Socorro,VE081403,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,4,Miguel Peña,VE081404,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,5,Rafael Urdaneta,VE081405,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,6,San Blas,VE081406,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,7,San Jose,VE081407,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,8,Santa Rosa,VE081408,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
8,14,9,Negro Primero,VE081409,Valencia,VE0814,Carabobo,VE08,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,1,1,Cojedes,VE090101,Anzoategui,VE0901,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,1,2,Juan De Mata Suarez,VE090102,Anzoategui,VE0901,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,2,1,Tinaquillo,VE090201,Falcon,VE0902,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,3,1,El Baul,VE090301,Girardot,VE0903,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,3,2,Sucre,VE090302,Girardot,VE0903,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,4,1,Macapo,VE090401,Lima Blanco,VE0904,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,4,2,La Aguadita,VE090402,Lima Blanco,VE0904,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,5,1,El Pao,VE090501,Pao De San Juan Ba,VE0905,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,6,1,Libertad De Cojedes,VE090601,Ricaurte,VE0906,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,6,2,El Amparo,VE090602,Ricaurte,VE0906,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,7,1,Romulo Gallegos,VE090701,Romulo Gallegos,VE0907,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,8,1,San Carlos De Austria,VE090801,San Carlos,VE0908,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,8,2,Juan Angel Bravo,VE090802,San Carlos,VE0908,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,8,3,Manuel Manrique,VE090803,San Carlos,VE0908,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
9,9,1,General En Jefe Jose Laure,VE090901,Tinaco,VE0909,Cojedes,VE09,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,1,1,Curiapo,VE100101,Antonio Diaz,VE1001,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,1,2,Almirante Luis Brion,VE100102,Antonio Diaz,VE1001,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,1,3,Francisco Aniceto Lugo,VE100103,Antonio Diaz,VE1001,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,1,4,Manuel Renaud,VE100104,Antonio Diaz,VE1001,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,1,5,Padre Barral,VE100105,Antonio Diaz,VE1001,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,1,6,Santos De Abelgas,VE100106,Antonio Diaz,VE1001,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,2,1,Imataca,VE100201,Casacoima,VE1002,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,2,2,Cinco De Julio,VE100202,Casacoima,VE1002,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,2,3,Juan Bautista Arismendi,VE100203,Casacoima,VE1002,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,2,4,Manuel Piar,VE100204,Casacoima,VE1002,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,2,5,Romulo Gallegos,VE100205,Casacoima,VE1002,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,3,1,Pedernales,VE100301,Pedernales,VE1003,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,3,2,Luis Beltran Prieto Figuer,VE100302,Pedernales,VE1003,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,1,San Jose,VE100401,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,2,Jose Vidal Marcano,VE100402,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,3,Juan Millan,VE100403,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,4,Leonardo Ruiz Pineda,VE100404,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,5,Mariscal Antonio Jose De S,VE100405,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,6,Monseñor Argimiro Garcia,VE100406,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,7,San Rafael,VE100407,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
10,4,8,Virgen Del Valle,VE100408,Tucupita,VE1004,Delta Amacuro,VE10,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,1,1,San Juan De Los Cayos,VE110101,Acosta,VE1101,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,1,2,Capadare,VE110102,Acosta,VE1101,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,1,3,La Pastora,VE110103,Acosta,VE1101,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,1,4,Libertador,VE110104,Acosta,VE1101,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,2,2,Aracua,VE110202,Bolivar,VE1102,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,2,3,La Peña,VE110203,Bolivar,VE1102,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,3,1,Capatarida,VE110301,Buchivacoa,VE1103,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,3,2,Bariro,VE110302,Buchivacoa,VE1103,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,3,3,Borojo,VE110303,Buchivacoa,VE1103,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,3,4,Guajiro,VE110304,Buchivacoa,VE1103,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,3,5,Seque,VE110305,Buchivacoa,VE1103,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,3,6,Zazarida,VE110306,Buchivacoa,VE1103,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,4,1,Capital Cacique Manaure,VE110401,Cacique Manaure,VE1104,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,5,1,Carirubana,VE110501,Carirubana,VE1105,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,5,2,Norte,VE110502,Carirubana,VE1105,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,5,3,Punta Cardon,VE110503,Carirubana,VE1105,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,5,4,Santa Ana,VE110504,Carirubana,VE1105,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,6,1,La Vela De Coro,VE110601,Colina,VE1106,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,6,2,Acurigua,VE110602,Colina,VE1106,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,6,3,Guaibacoa,VE110603,Colina,VE1106,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,6,4,Las Calderas,VE110604,Colina,VE1106,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,6,5,Macoruca,VE110605,Colina,VE1106,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,7,1,Capital Dabajuro,VE110701,Dabajuro,VE1107,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,8,1,Pedregal,VE110801,Democracia,VE1108,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,8,2,Agua Clara,VE110802,Democracia,VE1108,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,8,3,Avaria,VE110803,Democracia,VE1108,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,8,4,Piedra Grande,VE110804,Democracia,VE1108,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,8,5,Purureche,VE110805,Democracia,VE1108,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,1,Pueblo Nuevo,VE110901,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,2,Adicora,VE110902,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,3,Baraived,VE110903,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,4,Buena Vista,VE110904,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,5,Jadacaquiva,VE110905,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,6,Moruy,VE110906,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,7,Adaure,VE110907,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,8,El Hato,VE110908,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
11,9,9,El Vinculo,VE110909,Falcon,VE1109,Falcon,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE
