admin0Name_es,admin0Pcode,admin1Name_es,admin1Pcode,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,date,validOn,validTo
Colombia,CO,La Guajira,CO44,Uribía,CO44847,Uribia,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Manaure,CO44560,Manaure,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Maicao,CO44430,Maicao,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Riohacha,CO44001,Riohacha,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Santa Marta,CO47001,Santa Marta,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Dibulla,CO44090,Dibulla,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Hatonuevo,CO44378,Hatonuevo,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Barrancas,CO44078,Barrancas,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Sitionuevo,CO47745,Sitionuevo,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Barranquilla,CO08001,Barranquilla,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Cienaga,CO47189,Cienaga,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Puerto Colombia,CO08573,Puerto Colombia,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Distracción,CO44098,Distraccion,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Fonseca,CO44279,Fonseca,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,San Juan del Cesar,CO44650,San Juan del Cesar,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Puebloviejo,CO47570,Puebloviejo,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Tubara,CO08832,Tubara,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Galapa,CO08296,Galapa,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Soledad,CO08758,Soledad,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Malambo,CO08433,Malambo,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Juan de Acosta,CO08372,Juan de Acosta,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Aracataca,CO47053,Aracataca,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Valledupar,CO20001,Valledupar,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Baranoa,CO08078,Baranoa,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Sabanagrande,CO08634,Sabanagrande,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Polonuevo,CO08558,Polonuevo,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Piojo,CO08549,Piojo,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Santa Catalina,CO13673,Santa Catalina,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Usiacuri,CO08849,Usiacuri,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Santo Tomas,CO08685,Santo Tomas,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,El Reten,CO47268,El Reten,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Remolino,CO47605,Remolino,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Palmar de Varela,CO08520,Palmar de Varela,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Sabanalarga,CO08638,Sabanalarga,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Ponedera,CO08560,Ponedera,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Luruaco,CO08421,Luruaco,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,El Molino,CO44110,El Molino,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Pivijay,CO47551,Pivijay,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Villanueva,CO44874,Villanueva,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Tamalameque,CO20787,Tamalameque,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Clemencia,CO13222,Clemencia,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Salamina,CO47675,Salamina,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Repelon,CO08606,Repelon,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,Urumita,CO44855,Urumita,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Candelaria,CO08141,Candelaria,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Santa Rosa,CO13683,Santa Rosa,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Manatí,CO08436,Manati,,,2009-01-01,2014-10-29,
Colombia,CO,La Guajira,CO44,La Jagua del Pilar,CO44420,La Jagua del Pilar,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Villanueva,CO13873,Villanueva,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Campo de la Cruz,CO08137,Campo de la Cruz,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,El Piñón,CO47258,El Pinon,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,La Paz,CO20621,La Paz,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,San Estanislao,CO13647,San Estanislao,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Turbaco,CO13836,Turbaco,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Cartagena,CO13001,Cartagena,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,San Cristobal,CO13620,San Cristobal,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Soplaviento,CO13760,Soplaviento,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Santa Lucia,CO08675,Santa Lucia,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Algarrobo,CO47030,Algarrobo,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Cerro San Antonio,CO47161,Cerro San Antonio,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Calamar,CO13140,Calamar,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,San Diego,CO20750,San Diego,,,2009-01-01,2014-10-29,
Colombia,CO,Atlántico,CO08,Suan,CO08770,Suan,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Arjona,CO13052,Arjona,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Turbaná,CO13838,Turbana,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Arroyohondo,CO13062,Arroyohondo,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Mahates,CO13433,Mahates,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Concordia,CO47205,Concordia,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Pedraza,CO47541,Pedraza,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Agustín Codazzi,CO20013,Agustin Codazzi,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Sabanas de San Angel,CO47660,Sabanas de San Angel,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Chivolo,CO47170,Chivolo,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Tenerife,CO47798,Tenerife,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,San Onofre,CO70713,San Onofre,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,El Guamo,CO13248,El Guamo,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,San Juan Nepomuceno,CO13657,San Juan Nepomuceno,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,María la Baja,CO13442,Maria la Baja,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Bosconia,CO20060,Bosconia,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Plato,CO47555,Plato,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Ariguaní,CO47058,Ariguani,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,San Jacinto,CO13654,San Jacinto,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Becerríl,CO20045,Becerril,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,El Paso,CO20250,El Paso,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,El Carmen de Bolívar,CO13244,El Carmen de Bolivar,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Zambrano,CO13894,Zambrano,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Santa Ana,CO47707,Santa Ana,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Pijiño del Carmen,CO47545,Pijino del Carmen,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,La Jagua de Ibirico,CO20400,La Jagua de Ibirico,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Ovejas,CO70508,Ovejas,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Córdoba,CO13212,Cordoba,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Tolú,CO70820,Tolu,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Chalán,CO70230,Chalan,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Coloso,CO70204,Coloso,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Toluviejo,CO70823,Toluviejo,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Chiriguaná,CO20178,Chiriguana,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Astrea,CO20032,Astrea,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Los Palmitos,CO70418,Los Palmitos,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,San Sebastian,CO47692,San Sebastian,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Chimichagua,CO20175,Chimichagua,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,San Zenón,CO47703,San Zenon,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,San Pedro,CO70717,San Pedro,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Morroa,CO70473,Morroa,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Magangué,CO13430,Magangue,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Buenavista,CO70110,Buenavista,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,San Bernardo Viento,CO23675,San Bernardo Viento,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,San Antero,CO23672,San Antero,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Sincelejo,CO70001,Sincelejo,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Talaigua Nuevo,CO13780,Talaigua Nuevo,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Curumaní,CO20228,Curumani,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Palmito,CO70523,Palmito,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,San Juan Betulia,CO70702,San Juan Betulia,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Since,CO70742,Since,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,Guamal,CO47318,Guamal,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Purísima,CO23586,Purisima,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Momil,CO23464,Momil,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Corozal,CO70215,Corozal,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Lorica,CO23417,Lorica,,,2009-01-01,2014-10-29,
Colombia,CO,Magdalena,CO47,El Banco,CO47245,El Banco,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Moñitos,CO23500,Monitos,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Cicuco,CO13188,Cicuco,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,El Carmen,CO54245,El Carmen,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,San Andrés Sotavento,CO23670,San Andres Sotavento,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Convención,CO54206,Convencion,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Mompóx,CO13468,Mompox,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Sampués,CO70670,Sampues,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Chimá,CO23168,Chima,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,San Fernando,CO13650,San Fernando,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Galeras,CO70235,Galeras,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Margarita,CO13440,Margarita,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Chinú,CO23182,Chinu,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Teorama,CO54800,Teorama,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Tibú,CO54810,Tibu,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Puerto Escondido,CO23574,Puerto Escondido,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Cotorra,CO23300,Cotorra,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,San Benito Abad,CO70678,San Benito Abad,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,San Pelayo,CO23686,San Pelayo,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Pinillos,CO13549,Pinillos,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Pailitas,CO20517,Pailitas,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Ciénaga de Oro,CO23189,Cienaga de Oro,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Hatillo de Loba,CO13300,Hatillo de Loba,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Sucre,CO70771,Sucre,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Sahagún,CO23660,Sahagun,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,El Peñon,CO13268,El Penon,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,San Martín de Loba,CO13667,San Martin de Loba,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Cereté,CO23162,Cerete,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Los Córdobas,CO23419,Los Cordobas,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Montería,CO23001,Monteria,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Barranco de Loba,CO13074,Barranco de Loba,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Caimito,CO70124,Caimito,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,La Unión,CO70400,La Union,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Ocaña,CO54498,Ocana,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Pelaya,CO20550,Pelaya,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,El Tarra,CO54250,El Tarra,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Arboletes,CO05051,Arboletes,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,San Carlos,CO23678,San Carlos,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Altos del Rosario,CO13030,Altos del Rosario,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Achí,CO13006,Achi,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Regidor,CO13580,Regidor,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,San Juan de Urabá,CO05659,San Juan de Uraba,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,La Gloria,CO20383,La Gloria,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Canalete,CO23090,Canalete,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Majagual,CO70429,Majagual,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,San Marcos,CO70708,San Marcos,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Necoclí,CO05490,Necocli,,,2009-01-01,2014-10-29,
Colombia,CO,Chocó,CO27,Acandí,CO27006,Acandi,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Río Viejo,CO13600,Rio Viejo,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Tiquísio,CO13810,Tiquisio,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Pueblo Nuevo,CO23570,Pueblo Nuevo,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,San Pedro de Urabá,CO05665,San Pedro de Uraba,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,San Calixto,CO54670,San Calixto,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Planeta Rica,CO23555,Planeta Rica,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Sardinata,CO54720,Sardinata,,,2009-01-01,2014-10-29,
Colombia,CO,Sucre,CO70,Guaranda,CO70265,Guaranda,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Ayapel,CO23068,Ayapel,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Aguachica,CO20011,Aguachica,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Hacarí,CO54344,Hacari,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Gamarra,CO20295,Gamarra,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Turbo,CO05837,Turbo,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Arenal,CO13042,Arenal,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Morales,CO13473,Morales,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,González,CO20310,Gonzalez,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Cúcuta,CO54001,Cucuta,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,San Jacinto Cauca,CO13655,San Jacinto Cauca,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Montecristo,CO13458,Montecristo,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Valencia,CO23855,Valencia,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Puerto Santander,CO54553,Puerto Santander,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Buenavista,CO23079,Buenavista,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,La Playa,CO54398,La Playa,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,Río de Oro,CO20614,Rio de Oro,,,2009-01-01,2014-10-29,
Colombia,CO,Chocó,CO27,Unguía,CO27800,Unguia,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Tierralta,CO23807,Tierralta,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,El Zulía,CO54261,El Zulia,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Abrego,CO54003,Abrego,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Nechí,CO05495,Nechi,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Bucarasica,CO54109,Bucarasica,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Simití,CO13744,Simiti,,,2009-01-01,2014-10-29,
Colombia,CO,Bolívar,CO13,Santa Rosa del Sur,CO13688,Santa Rosa del Sur,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Montelíbano,CO23466,Montelibano,,,2009-01-01,2014-10-29,
Colombia,CO,Santander,CO68,Puerto Wilches,CO68575,Puerto Wilches,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,La Apartada,CO23350,La Apartada,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,San Martin,CO20770,San Martin,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Villa Caro,CO54871,Villa Caro,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Caucasia,CO05154,Caucasia,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Apartado,CO05045,Apartado,,,2009-01-01,2014-10-29,
Colombia,CO,Córdoba,CO23,Puerto Libertador,CO23580,Puerto Libertador,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Lourdes,CO54418,Lourdes,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Gramalote,CO54313,Gramalote,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,El Bagre,CO05250,El Bagre,,,2009-01-01,2014-10-29,
Colombia,CO,Cesar,CO20,San Alberto,CO20710,San Alberto,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Santiago,CO54680,Santiago,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Cáceres,CO05120,Caceres,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,San Cayetano,CO54673,San Cayetano,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Villa del Rosario,CO54874,Villa del Rosario,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Salazar,CO54660,Salazar,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Carepa,CO05147,Carepa,,,2009-01-01,2014-10-29,
Colombia,CO,Santander,CO68,Rionegro,CO68615,Rionegro,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Los Patios,CO54405,Los Patios,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Cáchira,CO54128,Cachira,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Durania,CO54239,Durania,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,La Esperanza,CO54385,La Esperanza,,,2009-01-01,2014-10-29,
Colombia,CO,Casanare,CO85,Villanueva,CO85440,Villanueva,,,2009-01-01,2014-10-29,
Colombia,CO,Tolima,CO73,Anzoátegui,CO73043,Anzoategui,,,2009-01-01,2014-10-29,
Colombia,CO,Quindío,CO63,Salento,CO63690,Salento,,,2009-01-01,2014-10-29,
Colombia,CO,Tolima,CO73,Alvarado,CO73026,Alvarado,,,2009-01-01,2014-10-29,
Colombia,CO,Tolima,CO73,Ibagué,CO73001,Ibague,,,2009-01-01,2014-10-29,
Colombia,CO,Valle del Cauca,CO76,Versalles,CO76863,Versalles,,,2009-01-01,2014-10-29,
Colombia,CO,Quindío,CO63,Circasia,CO63190,Circasia,,,2009-01-01,2014-10-29,
Colombia,CO,Valle del Cauca,CO76,Obando,CO76497,Obando,,,2009-01-01,2014-10-29,
Colombia,CO,Quindío,CO63,Quimbaya,CO63594,Quimbaya,,,2009-01-01,2014-10-29,
Colombia,CO,Valle del Cauca,CO76,El Dovio,CO76250,El Dovio,,,2009-01-01,2014-10-29,
Colombia,CO,Tolima,CO73,Piedras,CO73547,Piedras,,,2009-01-01,2014-10-29,
Colombia,CO,Valle del Cauca,CO76,La Unión,CO76400,La Union,,,2009-01-01,2014-10-29,
Colombia,CO,Quindío,CO63,Armenia,CO63001,Armenia,,,2009-01-01,2014-10-29,
Colombia,CO,Quindío,CO63,Montenegro,CO63470,Montenegro,,,2009-01-01,2014-10-29,
Colombia,CO,Tolima,CO73,Cajamarca,CO73124,Cajamarca,,,2009-01-01,2014-10-29,
Colombia,CO,Quindío,CO63,Calarcá,CO63130,Calarca,,,2009-01-01,2014-10-29,
Colombia,CO,Valle del Cauca,CO76,La Victoria,CO76403,La Victoria,,,2009-01-01,2014-10-29,
Colombia,CO,Meta,CO50,San Juanito,CO50686,San Juanito,,,2009-01-01,2014-10-29,
Colombia,CO,Valle del Cauca,CO76,Roldanillo,CO76622,Roldanillo,,,2009-01-01,2014-10-29,
Colombia,CO,Nariño,CO52,Iles,CO52352,Iles,,,2009-01-01,2014-10-29,
Colombia,CO,Nariño,CO52,Cumbal,CO52227,Cumbal,,,2009-01-01,2014-10-29,
Colombia,CO,Vaupés,CO97,Pacoa,CO97511,Pacoa,,,2009-01-01,2014-10-29,
Colombia,CO,Putumayo,CO86,Puerto Caicedo,CO86569,Puerto Caicedo,,,2009-01-01,2014-10-29,
Colombia,CO,Putumayo,CO86,Puerto Leguízamo,CO86573,Puerto Leguizamo,,,2009-01-01,2014-10-29,
Colombia,CO,Putumayo,CO86,Puerto Asís,CO86568,Puerto Asis,,,2009-01-01,2014-10-29,
Colombia,CO,Putumayo,CO86,San Miguel,CO86757,San Miguel,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,La Victoria,CO91430,La Victoria,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,Mirití-Parana,CO91460,Miriti-Parana,,,2009-01-01,2014-10-29,
Colombia,CO,Vaupés,CO97,Taraira,CO97666,Taraira,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,Puerto Santander,CO91669,Puerto Santander,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,La Chorrera,CO91405,La Chorrera,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,La Pedrera,CO91407,La Pedrera,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,Puerto Alegria,CO91530,Puerto Alegria,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,Puerto Arica,CO91536,Puerto Arica,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,El Encanto,CO91263,El Encanto,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,Tarapaca,CO91798,Tarapaca,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,Leticia,CO91001,Leticia,,,2009-01-01,2014-10-29,
Colombia,CO,Amazonas,CO91,Puerto Nariño,CO91540,Puerto Narino,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Chigorodó,CO05172,Chigorodo,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Bochalema,CO54099,Bochalema,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Tarazá,CO05790,Taraza,,,2009-01-01,2014-10-29,
Colombia,CO,Norte de Santander,CO54,Arboledas,CO54051,Arboledas,,,2009-01-01,2014-10-29,
Colombia,CO,Antioquia,CO05,Zaragoza,CO05895,Zaragoza,,,2009-01-01,2014-10-29,
