id,name_1,name_2,name_3,name_alt,type_1,type_alt,code_gadm,code_govt,code_ocha
ECU010,Imbabura,,,,,,,,EC10
ECU011,Loja,,,,,,,,EC11
ECU012,Los Rios,,,,,,,,EC12
ECU013,Manabi,,,,,,,,EC13
ECU014,Morona Santiago,,,,,,,,EC14
ECU015,Napo,,,,,,,,EC15
ECU016,Pastaza,,,,,,,,EC16
ECU017,Pichincha,,,,,,,,EC17
ECU018,Tungurahua,,,,,,,,EC18
ECU019,Zamora Chinchipe,,,,,,,,EC19
ECU020,Galapagos,,,,,,,,EC20
ECU021,Sucumbios,,,,,,,,EC21
ECU022,Orellana,,,,,,,,EC22
ECU023,Santo Domingo de los Tsachilas,,,,,,,,EC23
ECU024,Santa Elena,,,,,,,,EC24
ECU025,Zona No Delimitada,,,,,,,,EC90
EGY001,Cairo,القاهرة,,,,,,,EG01
EGY002,Alexandria,الاسكندرية,,,,,,,EG02
EGY003,Port Said,بورسعيد,,,,,,,EG03
EGY004,Suez,السويس,,,,,,,EG04
EGY005,Damietta,دمياط,,,,,,,EG11
EGY006,Dakahlia,الدقهلية,,,,,,,EG12
EGY007,Sharkia,الشرقية,,,,,,,EG13
EGY008,Kalyoubia,القليوبية,,,,,,,EG14
EGY009,Kafr El-Shikh,كفر الشيخ,,,,,,,EG15
EGY010,Gharbia,الغربية,,,,,,,EG16
EGY011,Menoufia,المنوفية,,,,,,,EG17
EGY012,Behera,البحيرة,,,,,,,EG18
EGY013,Ismailia,الإسماعيلية,,,,,,,EG19
EGY014,Giza,الجيزة,,,,,,,EG21
EGY015,Beni Suef,بنى سويف,,,,,,,EG22
EGY016,Fayoum,الفيوم,,,,,,,EG23
EGY017,Menia,المنيا,,,,,,,EG24
EGY018,Assiut,أسيوط,,,,,,,EG25
EGY019,Suhag,سوهاج,,,,,,,EG26
EGY020,Qena,قنا,,,,,,,EG27
EGY021,Aswan,أسوان,,,,,,,EG28
EGY022,Luxor,مدينة الأقصر,,,,,,,EG29
EGY023,Red Sea,البحر الأحمر,,,,,,,EG31
EGY024,New Valley,الوادى الجديد,,,,,,,EG32
EGY025,Matrouh,مطروح,,,,,,,EG33
EGY026,North Sinai,شمال سيناء,,,,,,,EG34
EGY027,South Sinai,جنوب سيناء,,,,,,,EG35
ERI001,Debubawi Keih Bahri,,,,,,,,ER1
ERI002,Maekel,,,,,,,,ER2
ERI003,Semienawi Keih Bahri,,,,,,,,ER3
ERI004,Anseba,,,,,,,,ER4
ERI005,Gash Barka,,,,,,,,ER5
ERI006,Debub,,,,,,,,ER6
ESH001,Boujdour,,,Bojador,Province,Willaya,ESH.1_1,,
ESH002,Es Semara,,,Smara,Province,Willaya,ESH.2_1,,
ESH003,Laayoune,,,El aaiún,Province,Willaya,ESH.3_1,,
ESH004,Oued el Dahab,,,Ed Dakhla|Oued Eddahab,Province,Willaya,ESH.4_1,,
ESP001,Andalucía,,,Andalousie|Andaluc¡a|Andalusien|Andaluzia,Autonomous Community,Comunidad Autónoma,ESP.1_1,1.0,
ESP002,Aragón,,,Aragão|Aragó|Aragón|Aragona|Aragonien,Autonomous Community,Comunidad Autónoma,ESP.2_1,15.0,
ESP003,Cantabria,,,Cantàbria|Cantábria|Cantabrie|Kantabrien,Autonomous Community,Comunidad Autónoma,ESP.3_1,6.0,
ESP004,Castilla-La Mancha,,,Castela-La Mancha|Castela-Mancha|Castella-la Manxa|Castilha-La Mancha,Autonomous Community,Comunidad Autónoma,ESP.4_1,8.0,
ESP005,Castilla y León,,,Castile and Leon|Castela e Leão|Castella i Lleó|Castile-Leon|Castilha-Leão|Castilla y León|Castille et Léon|Kastilien-León,Autonomous Community,Comunidad Autónoma,ESP.5_1,7.0,
ESP006,Cataluña,,,Catalogna|Catalogne|Catalonia|Catalunha|Catalunya|Katalonien,Autonomous Community,Comunidad Autónoma,ESP.6_1,9.0,
ESP007,Ceuta y Melilla,,,,Autonomous City,Ciudades Autónomas,ESP.7_1,19.0,
ESP008,Comunidad de Madrid,,,Madrid|Communauté de Madrid| Community of Madrid|Comunidad de Madrid |Comunidade de Madrid|Comunitat de Madrid,Autonomous Community,Comunidad Autónoma,ESP.8_1,,
ESP009,Comunidad Foral de Navarra,,,Communauté forale de Navarre|Comunidade Foral de Navarra|Comunitat Foral|Navarra,Autonomous Community,Comunidad Autónoma,ESP.9_1,15.0,
ESP010,Comunidad Valenciana,,,Valencia|Communauté de Valence|Comunidade Valenciana|Comunidad Valenciana|Comunitat Valenciana,Autonomous Community,Comunidad Autónoma,ESP.10_1,10.0,
ESP011,Extremadura,,,Estremadura|Estrémadure,Autonomous Community,Comunidad Autónoma,ESP.11_1,11.0,
ESP012,Galicia,,,Galice|Gal¡cia|Galicien|Galiza|Galizia,Autonomous Community,Comunidad Autónoma,ESP.12_1,12.0,
ESP013,Islas Baleares,,,Balearic Islands|Balearen|Balearene|Baleares|Islas Baleares|Baleari|Îles Baléares|Ilhas Baleares|Illes Balears,Autonomous Community,Comunidad Autónoma,ESP.13_1,4.0,
ESP014,Islas Canarias,,,Canarias|Canary Islands|Canárias|Ilhas Canárias|Canarie|Îles Canaries|Illes Canàries|Kanariøyene|Kanarische Inseln,Autonomous Community,Comunidad Autónoma,ESP.14_1,5.0,
ESP015,La Rioja,,,Rioja,Autonomous Community,Comunidad Autónoma,ESP.15_1,17.0,
ESP016,País Vasco,,,Basque Country|Baskenland|Basque Autonomous Community|Basque Provinces|CAV|Comunidad Autonoma Vasca,Autonomous Community,Comunidad Autónoma,ESP.16_1,16.0,
ESP017,Principado de Asturias,,,Astúrias|Asturie|Asturien|Asturies|Astúries|Asturias,Autonomous Community,Comunidad Autónoma,ESP.17_1,3.0,
ESP018,Región de Murcia,,,Murcia|Região de Múrcia|Regió de Múrcia|Région de Murcie|Region of Murcia,Autonomous Community,Comunidad Autónoma,ESP.18_1,14.0,
EST001,Harju,,,Harjumaa|Harju maakond,County,Maakond,EST.1_1,,
EST002,Hiiu,,,Hiiumaa|Hiiu maakond|Dagö,County,Maakond,EST.2_1,,
EST003,Ida-Viru,,,Ida-Virumaa|Ida-Viru maakond,County,Maakond,EST.3_1,,
EST004,Järva,,,Jaerva|Järvamaa|Järva maakond,County,Maakond,EST.4_1,,
EST005,Jõgeva,,,Jogeva|Jõgevamaa|Jõgeva maakond,County,Maakond,EST.5_1,,
EST006,Lääne-Viru,,,Laeaene-Viru|Lääne-Virumaa|Lääne-Viru maakond,County,Maakond,EST.6_1,,
EST007,Lääne,,,Laeaene|Läänemaa|Lääne maakond,County,Maakond,EST.7_1,,
EST008,Pärnu,,,Paernu|Pärnumaa|Pärnu maakond,County,Maakond,EST.8_1,,
EST010,Põlva,,,Polva|Põlvamaa|Põlva maakond,County,Maakond,EST.10_1,,
EST011,Rapla,,,Raplamaa|Rapla maakond,County,Maakond,EST.11_1,,
EST012,Saare,,,Saaremaa|Saare maakond|Ösel,County,Maakond,EST.12_1,,
EST013,Tartu,,,Tartumaa|Tartu maakond|Dorpat,County,Maakond,EST.13_1,,
EST014,Valga,,,Valgamaa|Valga maakond,County,Maakond,EST.14_1,,
EST015,Viljandi,,,Viljandimaa|Viljandi maakond|Vilyandi,County,Maakond,EST.15_1,,
EST016,Võru,,,Voru|Võrumaa|Võru maakond,County,Maakond,EST.16_1,,
ETH001,Tigray,,,,,,,,ET01
ETH002,Afar,,,,,,,,ET02
ETH003,Amhara,,,,,,,,ET03
ETH004,Oromia,,,,,,,,ET04
ETH005,Somali,,,,,,,,ET05
ETH006,Benishangul Gumz,,,,,,,,ET06
ETH007,SNNP,,,,,,,,ET07
ETH008,Gambela,,,,,,,,ET12
ETH009,Harari,,,,,,,,ET13
ETH010,Addis Ababa,,,,,,,,ET14
ETH011,Dire Dawa,,,,,,,,ET15
FIN001,Eastern Finland,,,Itä-Suomen lääni|Östra Finlands län,Province,Lääni,FIN.1_1,,
FIN002,Lapland,,,Lapin lääni|Lappi|Laponia|Lapônia|Laponie|Lappland|Lapplands län,Province,Lääni,FIN.2_1,,
FIN003,Oulu,,,Oulun lääni|Uleåborgs län,Province,Lääni,FIN.3_1,,
FIN004,Southern Finland,,,Etelä-Suomen lääni|Södra Finlands län,Province,Lääni,FIN.4_1,,
FIN005,Western Finland,,,Länsi-Suomen lääni|Västra Finlands län,Province,Lääni,FIN.5_1,,
FJI001,Northern,,,,,,,,FJ1
FJI002,Western,,,,,,,,FJ2
FJI003,Eastern,,,,,,,,FJ3
FJI004,Central,,,,,,,,FJ4
FRA001,Auvergne-Rhône-Alpes,,,,Region,Région,FRA.1_1,,
FRA002,Bourgogne-Franche-Comté,,,,Region,Région,FRA.2_1,,
FRA003,Bretagne,,,,Region,Région,FRA.3_1,,
FRA004,Centre-Val de Loire,,,,Region,Région,FRA.4_1,,
FRA005,Corse,,,Corsica,Region,Région,FRA.5_1,,
FRA006,Grand Est,,,,Region,Région,FRA.6_1,,
FRA007,Hauts-de-France,,,,Region,Région,FRA.7_1,,
FRA008,Île-de-France,,,,Region,Région,FRA.8_1,,
FRA009,Normandie,,,,Region,Région,FRA.9_1,,
FRA010,Nouvelle-Aquitaine,,,,Region,Région,FRA.10_1,,
FRA011,Occitanie,,,,Region,Région,FRA.11_1,,
FRA012,Pays de la Loire,,,,Region,Région,FRA.12_1,,
FRA013,Provence-Alpes-Côte d'Azur,,,,Region,Région,FRA.13_1,,
FRO001,Eysturoyar,,,Østerø|Eysturoy,Region,Syssel|sýsla,FRO.1_1,,
FRO002,Norderøerne,,,Norðoya|Norderøer,Region,Syssel|sýsla,FRO.2_1,,
FRO003,Sandoyar,,,Sandø|Sadoy,Region,Syssel|sýsla,FRO.3_1,,
FRO004,Streymoyar,,,Strømø|Stremoy|Streymoy,Region,Syssel|sýsla,FRO.4_1,,
FRO005,Suðuroyar,,,Suðuroy|Syderø,Region,Syssel|sýsla,FRO.5_1,,
FRO006,Vågø,,,Vága|Vágar|Vaagø,Region,Syssel|sýsla,FRO.6_1,,
FSM001,Yap,,,,,,,,FM1
FSM002,Chuuk,,,,,,,,FM2
FSM003,Pohnpei,,,,,,,,FM3
FSM004,Kosrae,,,,,,,,FM4
GAB001,Estuaire,,,,,,,,GA001
GAB002,Haut-Ogooue,,,,,,,,GA002
GAB003,Moyen-Ogooue,,,,,,,,GA003
GAB004,Ngounie,,,,,,,,GA004
GAB005,Nyanga,,,,,,,,GA005
GAB006,Ogooue-Ivindo,,,,,,,,GA006
GAB007,Ogooue-Lolo,,,,,,,,GA007
GAB008,Ogooue-Maritime,,,,,,,,GA008
GAB009,Woleu-Ntem,,,,,,,,GA009
GBR001,England,,,,Kingdom,Home Nation|Constituent Country,GBR.1_1,,
GBR002,Northern Ireland,,,Ulster,Province,Home Nation|Constituent Country,GBR.2_1,,
GBR003,Scotland,,,Alba,Kingdom,Home Nation|Constituent Country,GBR.3_1,,
GBR004,Wales,,,Cymru,Principality,Home Nation|Constituent Country,GBR.4_1,,
GEO001,Tbilisi,ქ. თბილისი,,,,,,,GE11
GEO002,Autonomous Republic of Abkhazia,აფხაზეთი,,,,,,,GE12
GEO003,Autonomous Republic of Adjara,აჭარის ავტონომიური რესპუბლიკა,,,,,,,GE15
GEO004,Guria,გურია,,,,,,,GE23
GEO005,Imereti,იმერეთი,,,,,,,GE26
GEO006,Kakheti,კახეთი,,,,,,,GE29
GEO007,Mtskheta-Mtianeti,მცხეთა-მთიანეთი,,,,,,,GE32
GEO008,Racha-Lechkhumi and Kvemo Svaneti,რაჭა-ლეჩხუმი და ქვემო სვანეთი,,,,,,,GE35
GEO009,Samegrelo-Zemo Svaneti,სამეგრელო-ზემო სვანეთი,,,,,,,GE38
GEO010,Samtskhe-Javakheti,სამცხე-ჯავახეთი,,,,,,,GE41
GEO011,Kvemo Kartli,ქვემო ქართლი,,,,,,,GE44
GEO012,Shida Kartli,შიდა ქართლი,,,,,,,GE47
GEO013,Provisional Administration,დროებითი ადმინისტრაცია,,,,,,,GE48
GGY001,Alderney,,,,Parish,Parish,GGY.1_1,,
GGY002,Brecqhou,,,,Parish,Parish,GGY.2_1,,
GGY003,Castel,,,,Parish,Parish,GGY.3_1,,
GGY004,Forest,,,,Parish,Parish,GGY.4_1,,
GGY005,Herm,,,,Parish,Parish,GGY.5_1,,
GGY006,Jethou,,,,Parish,Parish,GGY.6_1,,
GGY007,Saint Andrew,,,,Parish,Parish,GGY.7_1,,
GGY008,Saint Martin,,,,Parish,Parish,GGY.8_1,,
GGY009,Saint Peter Port,,,,Parish,Parish,GGY.9_1,,
GGY010,Saint Pierre du Bois,,,,Parish,Parish,GGY.10_1,,
GGY011,Saint Sampson,,,,Parish,Parish,GGY.11_1,,
GGY012,Saint Saviour,,,,Parish,Parish,GGY.12_1,,
GGY013,Sark,,,,Parish,Parish,GGY.13_1,,
GGY014,Torteval,,,,Parish,Parish,GGY.14_1,,
GGY015,Vale,,,,Parish,Parish,GGY.15_1,,
GHA001,Ashanti,,,,,,,,GH024
GHA002,Brong Ahafo,,,,,,,,GH025
GHA003,Central,,,,,,,,GH026
GHA004,Eastern,,,,,,,,GH027
GHA005,Greater Accra,,,,,,,,GH028
GHA006,Northern,,,,,,,,GH029
GHA007,Upper East,,,,,,,,GH030
GHA008,Upper West,,,,,,,,GH031
GHA009,Volta,,,,,,,,GH032
GHA010,Western,,,,,,,,GH033
GIN001,Boke,,,,,,,,GN001
GIN002,Conakry,,,,,,,,GN002
GIN003,Faranah,,,,,,,,GN003
GIN004,Kankan,,,,,,,,GN004
GIN005,Kindia,,,,,,,,GN005
GIN006,Labe,,,,,,,,GN006
GIN007,Mamou,,,,,,,,GN007
GIN008,Nzerekore,,,,,,,,GN008
GLP001,Basse-Terre,,,,District,Arrondissement,GLP.1_1,,
GLP002,Pointe-à-Pitre,,,,District,Arrondissement,GLP.2_1,,
GMB001,Banjul,,,,Independent City,Independent City,GMB.1_1,,
GMB002,Lower River,,,Central|South Bank,Division,Division,GMB.2_1,,
GMB003,Maccarthy Island,,,Central River|Jangjangbureh|Janjanbureh|Janjangburreh,Division,Division,GMB.3_1,,
GMB004,North Bank,,,,Division,Division,GMB.4_1,,
GMB005,Upper River,,,,Division,Division,GMB.5_1,,
GMB006,Western,,,,Division,Division,GMB.6_1,,
GNB001,Bafatá,,,,Region,Região,GNB.1_1,,
GNB002,Biombo,,,,Region,Região,GNB.2_1,,
GNB003,Bissau,,,,Autonomous Sector,Sector Autónomo,GNB.3_1,,
GNB004,Bolama,,,Bolama-Bijagcs,Region,Região,GNB.4_1,,
GNB005,Cacheu,,,,Region,Região,GNB.5_1,,
GNB006,Gabú,,,,Region,Região,GNB.6_1,,
GNB007,Oio,,,,Region,Região,GNB.7_1,,
GNB008,Quinara,,,Buba,Region,Região,GNB.8_1,,
GNB009,Tombali,,,,Region,Região,GNB.9_1,,
GNQ001,Annobón,,,,Province,Provincia,GNQ.1_1,,
GNQ002,Bioko Norte,,,,Province,Provincia,GNQ.2_1,,
GNQ003,Bioko Sur,,,,Province,Provincia,GNQ.3_1,,
GNQ004,Centro Sur,,,,Province,Provincia,GNQ.4_1,,
GNQ005,Kié-Ntem,,,,Province,Provincia,GNQ.5_1,,
GNQ006,Litoral,,,,Province,Provincia,GNQ.6_1,,
GNQ007,Wele-Nzas,,,,Province,Provincia,GNQ.7_1,,
GRC001,Aegean,,,Αιγαίο,Decentralized administration,Apokentroménes dioikíseis,GRC.1_1,,
GRC002,Athos,,,Άθως,Decentralized administration,Apokentroménes dioikíseis,GRC.2_1,,
GRC003,Attica,,,Αττική,Decentralized administration,Apokentroménes dioikíseis,GRC.3_1,,
GRC004,Crete,,,Κρήτη,Decentralized administration,Apokentroménes dioikíseis,GRC.4_1,,
GRC005,Epirus and Western Macedonia,,,Ήπειρος και Δυτική Μακεδονία,Decentralized administration,Apokentroménes dioikíseis,GRC.5_1,,
GRC006,Macedonia and Thrace,,,Μακεδονία και Θράκη,Decentralized administration,Apokentroménes dioikíseis,GRC.6_1,,
GRC007,"Peloponnese, Western Greece and the Ionian Islands",,,"Πελοπόννησος, Δυτική Ελλάδα και Ιόνια νησιά",Decentralized administration,Apokentroménes dioikíseis,GRC.7_1,,
GRC008,Thessaly and Central Greece,,,Θεσσαλία και Στερεά Ελλάδα,Decentralized administration,Apokentroménes dioikíseis,GRC.8_1,,
GRD001,Carriacou,,,,Dependency,Dependency,GRD.1_1,,
GRD002,Saint Andrew,,,,Parish,Parish,GRD.2_1,,
GRD003,Saint David,,,,Parish,Parish,GRD.3_1,,
GRD004,Saint George,,,Saint George's,Parish,Parish,GRD.4_1,,
GRD005,Saint John,,,,Parish,Parish,GRD.5_1,,
GRD006,Saint Mark,,,,Parish,Parish,GRD.6_1,,
GRD007,Saint Patrick,,,,Parish,Parish,GRD.7_1,,
GRL001,Kujalleq,,,Kommune Kujalleq|Kitaa|West Greenland,Commune,Kommuner,GRL.1_1,,
GRL002,Northeast Greenland National Park,,,,National Park,National Park,GRL.2_1,,
GRL003,Qaasuitsup,,,Qaasuitsup Kommunia|Avannaa|Kitaa|Northwest Greenland,Commune,Kommuner,GRL.3_1,,
GRL004,Qeqqata,,,Qeqqata Kommunia|Kitaa|West Greenland,Commune,Kommuner,GRL.4_1,,
GRL005,Sermersooq,,,Kommuneqarfik Sermersooq|Tunu|East Greenland,Commune,Kommuner,GRL.5_1,,
GTM001,Guatemala,,,,,,,,GT01
GTM002,El Progreso,,,,,,,,GT02
GTM003,Sacatepéquez,,,,,,,,GT03
GTM004,Chimaltenango,,,,,,,,GT04
GTM005,Escuintla,,,,,,,,GT05
GTM006,Santa Rosa,,,,,,,,GT06
GTM007,Sololá,,,,,,,,GT07
GTM008,Totonicapán,,,,,,,,GT08
GTM009,Quetzaltenango,,,,,,,,GT09
GTM010,Suchitepéquez,,,,,,,,GT10
GTM011,Retalhuleu,,,,,,,,GT11
GTM012,San Marcos,,,,,,,,GT12
GTM013,Huehuetenango,,,,,,,,GT13
GTM014,Quiché,,,,,,,,GT14
GTM015,Baja Verapaz,,,,,,,,GT15
GTM016,Alta Verapaz,,,,,,,,GT16
GTM017,Petén,,,,,,,,GT17
GTM018,Izabal,,,,,,,,GT18
GTM019,Zacapa,,,,,,,,GT19
GTM020,Chiquimula,,,,,,,,GT20
GTM021,Jalapa,,,,,,,,GT21
GTM022,Jutiapa,,,,,,,,GT22
GUF001,Cayenne,,,,Arrondissement,Arrondissement,GUF.1_1,,
GUF002,Saint-Laurent-du-Maroni,,,,Arrondissement,Arrondissement,GUF.2_1,,
GUM001,Agana Heights,,,,Municipality,Municipality,GUM.1_1,,
GUM002,Agat,,,,Municipality,Municipality,GUM.2_1,,
GUM003,Asan,,,,Municipality,Municipality,GUM.3_1,,
GUM004,Barrigada,,,,Municipality,Municipality,GUM.4_1,,
GUM005,Chalan-Pago-Ordot,,,,Municipality,Municipality,GUM.5_1,,
GUM006,Dededo,,,,Municipality,Municipality,GUM.6_1,,
GUM007,Hagåtña,,,Agana,Municipality,Municipality,GUM.7_1,,
GUM008,Inarajan,,,,Municipality,Municipality,GUM.8_1,,
GUM009,Mangilao,,,Machanao,Municipality,Municipality,GUM.9_1,,
GUM010,Merizo,,,,Municipality,Municipality,GUM.10_1,,
GUM011,Mongmong-Toto-Maite,,,,Municipality,Municipality,GUM.11_1,,
GUM012,Piti,,,,Municipality,Municipality,GUM.12_1,,
GUM013,Santa Rita,,,,Municipality,Municipality,GUM.13_1,,
GUM014,Sinajana,,,,Municipality,Municipality,GUM.14_1,,
GUM015,Talofofo,,,,Municipality,Municipality,GUM.15_1,,
GUM016,Tamuning,,,,Municipality,Municipality,GUM.16_1,,
GUM017,Umatac,,,,Municipality,Municipality,GUM.17_1,,
GUM018,Yigo,,,,Municipality,Municipality,GUM.18_1,,
GUM019,Yona,,,,Municipality,Municipality,GUM.19_1,,
GUY001,Barima-Waini,,,,Region,Region,GUY.1_1,1,
GUY002,Cuyuni-Mazaruni,,,,Region,Region,GUY.2_1,7,
GUY003,Demerara-Mahaica,,,,Region,Region,GUY.3_1,4,
GUY004,East Berbice-Corentyne,,,,Region,Region,GUY.4_1,6,
GUY005,Essequibo Islands-West Demerara,,,,Region,Region,GUY.5_1,3,
GUY006,Mahaica-Berbice,,,,Region,Region,GUY.6_1,5,
GUY007,Pomeroon-Supenaam,,,,Region,Region,GUY.7_1,2,
GUY008,Potaro-Siparuni,,,,Region,Region,GUY.8_1,8,
GUY009,Upper Demerara-Berbice,,,,Region,Region,GUY.9_1,10,
GUY010,Upper Takutu-Upper Essequibo,,,,Region,Region,GUY.10_1,9,
HKG001,Central and Western,,,,District,District,HKG.1_1,,
HKG002,Eastern,,,,District,District,HKG.2_1,,
HKG003,Islands,,,,District,District,HKG.3_1,,
HKG004,Kowloon City,,,,District,District,HKG.4_1,,
HKG005,Kwai Tsing,,,,District,District,HKG.5_1,,
HKG006,Kwun Tong,,,,District,District,HKG.6_1,,
HKG007,North,,,,District,District,HKG.7_1,,
HKG008,Sai Kung,,,,District,District,HKG.8_1,,
HKG009,Sha Tin,,,,District,District,HKG.9_1,,
HKG010,Sham Shui Po,,,,District,District,HKG.10_1,,
HKG011,Southern,,,,District,District,HKG.11_1,,
HKG012,Tai Po,,,,District,District,HKG.12_1,,
HKG013,Tsuen Wan,,,,District,District,HKG.13_1,,
HKG014,Tuen Mun,,,,District,District,HKG.14_1,,
HKG015,Wan Chai,,,,District,District,HKG.15_1,,
HKG016,Wong Tai Sin,,,,District,District,HKG.16_1,,
HKG017,Yau Tsim Mong,,,,District,District,HKG.17_1,,
HKG018,Yuen Long,,,,District,District,HKG.18_1,,
HND001,Atlantida,,,,,,,,HN01
HND002,Colon,,,,,,,,HN02
HND003,Comayagua,,,,,,,,HN03
HND004,Copan,,,,,,,,HN04
HND005,Cortes,,,,,,,,HN05
HND006,Choluteca,,,,,,,,HN06
HND007,El Paraiso,,,,,,,,HN07
HND008,Francisco Morazan,,,,,,,,HN08
HND009,Gracias a Dios,,,,,,,,HN09
HND010,Intibuca,,,,,,,,HN10
HND011,Islas de La Bahia,,,,,,,,HN11
HND012,La Paz,,,,,,,,HN12
HND013,Lempira,,,,,,,,HN13
HND014,Ocotepeque,,,,,,,,HN14
HND015,Olancho,,,,,,,,HN15
HND016,Santa Barbara,,,,,,,,HN16
HND017,Valle,,,,,,,,HN17
HND018,Yoro,,,,,,,,HN18
HRV001,Bjelovarska-Bilogorska,,,Bjelovar-Bilagora,County,Županija,HRV.1_1,,
HRV002,Brodsko-Posavska,,,Slavonski Brod-Posavina,County,Županija,HRV.2_1,,
HRV003,Dubrovacko-Neretvanska,,,Dubrovnik-Neretva,County,Županija,HRV.3_1,,
HRV004,Grad Zagreb,,,,City,Grad,HRV.4_1,,
HRV005,Istarska,,,Istra,County,Županija,HRV.5_1,,
HRV006,Karlovacka,,,Karlovac,County,Županija,HRV.6_1,,
HRV007,Koprivničko-Križevačka,,,Koprivnica-Križevci,County,Županija,HRV.7_1,,
HRV008,Krapinsko-Zagorska,,,Krapina-Zagorje,County,Županija,HRV.8_1,,
HRV009,Licko-Senjska,,,Lika-Senj,County,Županija,HRV.9_1,,
HRV010,Medimurska,,,Medimurje,County,Županija,HRV.10_1,,
HRV011,Osjecko-Baranjska,,,Osijek-Baranja,County,Županija,HRV.11_1,,
HRV012,Požeško-Slavonska,,,Požega-Slavonija,County,Županija,HRV.12_1,,
HRV013,Primorsko-Goranska,,,Primorje-Gorski Kotar,County,Županija,HRV.13_1,,
HRV014,Šibensko-Kninska,,,Šibenik,County,Županija,HRV.14_1,,
HRV015,Sisacko-Moslavacka,,,Sisak-Moslavina,County,Županija,HRV.15_1,,
HRV016,Splitsko-Dalmatinska,,,Split-Dalmacia,County,Županija,HRV.16_1,,
HRV017,Varaždinska,,,Varaždin|Varasd,County,Županija,HRV.17_1,,
HRV018,Viroviticko-Podravska,,,Virovitica-Podravina,County,Županija,HRV.18_1,,
HRV019,Vukovarsko-Srijemska,,,Vukovar-Srijem,County,Županija,HRV.19_1,,
HRV020,Zadarska,,,Zadar-Knin,County,Županija,HRV.20_1,,
HRV021,Zagrebačka,,,Zagreb,County,Županija,HRV.21_1,,
HTI001,West,Ouest,Lwès,,,,,,HT01
HTI002,South-East,Sud-Est,Sidès,,,,,,HT02
HTI003,North,Nord,Nò,,,,,,HT03
HTI004,North-East,Nord-Est,Nòdès,,,,,,HT04
HTI005,Artibonite,Artibonite,Latibonit,,,,,,HT05
HTI006,Centre,Centre,Sant,,,,,,HT06
HTI007,South,Sud,Sid,,,,,,HT07
HTI008,Grande'Anse,Grande'Anse,Grandans,,,,,,HT08
HTI009,North-West,Nord-Ouest,Nòdwès,,,,,,HT09
HTI010,Nippes,Nippes,Nip,,,,,,HT10
HUN001,Bács-Kiskun,,,Bacs-Bodrog-Kiskun,County,Megye,HUN.1_1,,
HUN002,Baranya,,,,County,Megye,HUN.2_1,,
HUN003,Békés,,,,County,Megye,HUN.3_1,,
HUN004,Borsod-Abaúj-Zemplén,,,,County,Megye,HUN.4_1,,
HUN005,Budapest,,,Budapeste,Capital City,Fovaros,HUN.5_1,,
HUN006,Csongrád,,,,County,Megye,HUN.6_1,,
HUN007,Fejér,,,,County,Megye,HUN.7_1,,
HUN008,Gyor-Moson-Sopron,,,Gyor-Sopron,County,Megye,HUN.8_1,,
HUN009,Hajdú-Bihar,,,,County,Megye,HUN.9_1,,
HUN010,Heves,,,,County,Megye,HUN.10_1,,
HUN011,Jász-Nagykun-Szolnok,,,,County,Megye,HUN.11_1,,
HUN012,Komárom-Esztergom,,,Komarom,County,Megye,HUN.12_1,,
HUN013,Nógrád,,,,County,Megye,HUN.13_1,,
HUN014,Pest,,,,County,Megye,HUN.14_1,,
HUN015,Somogy,,,,County,Megye,HUN.15_1,,
HUN016,Szabolcs-Szatmár-Bereg,,,Szabolcs-Szatmár,County,Megye,HUN.16_1,,
HUN017,Tolna,,,,County,Megye,HUN.17_1,,
HUN018,Vas,,,,County,Megye,HUN.18_1,,
HUN019,Veszprém,,,,County,Megye,HUN.19_1,,
HUN020,Zala,,,,County,Megye,HUN.20_1,,
IDN001,Aceh,,,,,,,,ID11
IDN002,Sumatera Utara,,,,,,,,ID12
IDN003,Sumatera Barat,,,,,,,,ID13
IDN004,Riau,,,,,,,,ID14
IDN005,Jambi,,,,,,,,ID15
IDN006,Sumatera Selatan,,,,,,,,ID16
IDN007,Bengkulu,,,,,,,,ID17
IDN008,Lampung,,,,,,,,ID18
IDN009,Kepulauan Bangka Belitung,,,,,,,,ID19
IDN010,Kepulauan Riau,,,,,,,,ID21
IDN011,Dki Jakarta,,,,,,,,ID31
IDN012,Jawa Barat,,,,,,,,ID32
IDN013,Jawa Tengah,,,,,,,,ID33
IDN014,Daerah Istimewa Yogyakarta,,,,,,,,ID34
IDN015,Jawa Timur,,,,,,,,ID35
IDN016,Banten,,,,,,,,ID36
IDN017,Bali,,,,,,,,ID51
IDN018,Nusa Tenggara Barat,,,,,,,,ID52
IDN019,Nusa Tenggara Timur,,,,,,,,ID53
IDN020,Kalimantan Barat,,,,,,,,ID61
IDN021,Kalimantan Tengah,,,,,,,,ID62
IDN022,Kalimantan Selatan,,,,,,,,ID63
IDN023,Kalimantan Timur,,,,,,,,ID64
IDN024,Kalimantan Utara,,,,,,,,ID65
IDN025,Sulawesi Utara,,,,,,,,ID71
IDN026,Sulawesi Tengah,,,,,,,,ID72
IDN027,Sulawesi Selatan,,,,,,,,ID73
IDN028,Sulawesi Tenggara,,,,,,,,ID74
IDN029,Gorontalo,,,,,,,,ID75
IDN030,Sulawesi Barat,,,,,,,,ID76
IDN031,Maluku,,,,,,,,ID81
IDN032,Maluku Utara,,,,,,,,ID82
IDN033,Papua Barat,,,,,,,,ID91
IDN034,Papua,,,,,,,,ID94
