id,name_1,name_alt,type_1,type_alt,code_gadm,code_govt
FRA001007004001003,Juvigny,,Commune,Commune simple,FRA.1.7.4.1.3_1,
FRA001007004001004,Lucinges,,Commune,Commune simple,FRA.1.7.4.1.4_1,
FRA001007004001005,Machilly,,Commune,Commune simple,FRA.1.7.4.1.5_1,
FRA001007004001006,Saint-Cergues,,Commune,Commune simple,FRA.1.7.4.1.6_1,
FRA001007004001007,Ville-la-Grand,,Commune,Commune simple,FRA.1.7.4.1.7_1,
FRA001007004002001,Arthaz-Pont-Notre-Dame,,Commune,Commune simple,FRA.1.7.4.2.1_1,
FRA001007004002002,Bonne,,Commune,Commune simple,FRA.1.7.4.2.2_1,
FRA001007004002003,Étrembières,,Commune,Commune simple,FRA.1.7.4.2.3_1,
FRA001007004002004,Gaillard,,Commune,Commune simple,FRA.1.7.4.2.4_1,
FRA001007004002005,Vétraz-Monthoux,,Commune,Commune simple,FRA.1.7.4.2.5_1,
FRA001007004003001,Annemasse,,Commune,Chef-lieu canton,FRA.1.7.4.3.1_1,
FRA001007004004001,Allonzier-la-Caille,,Commune,Commune simple,FRA.1.7.4.4.1_1,
FRA001007004004002,Andilly,,Commune,Commune simple,FRA.1.7.4.4.2_1,
FRA001007004004003,Cercier,,Commune,Commune simple,FRA.1.7.4.4.3_1,
FRA001007004004004,Cernex,,Commune,Commune simple,FRA.1.7.4.4.4_1,
FRA001007004004005,Copponex,,Commune,Commune simple,FRA.1.7.4.4.5_1,
FRA001007004004006,Cruseilles,,Commune,Chef-lieu canton,FRA.1.7.4.4.6_1,
FRA001007004004007,Le Sappey,,Commune,Commune simple,FRA.1.7.4.4.7_1,
FRA001007004004008,Menthonnex-en-Bornes,,Commune,Commune simple,FRA.1.7.4.4.8_1,
FRA001007004004009,Saint-Blaise,,Commune,Commune simple,FRA.1.7.4.4.9_1,
FRA001007004004010,Villy-le-Bouveret,,Commune,Commune simple,FRA.1.7.4.4.10_1,
FRA001007004004011,Vovray-en-Bornes,,Commune,Commune simple,FRA.1.7.4.4.11_1,
FRA001007004005001,Chaumont,,Commune,Commune simple,FRA.1.7.4.5.1_1,
FRA001007004005002,Chavannaz,,Commune,Commune simple,FRA.1.7.4.5.2_1,
FRA001007004005003,Chessenaz,,Commune,Commune simple,FRA.1.7.4.5.3_1,
FRA001007004005004,Chilly,,Commune,Commune simple,FRA.1.7.4.5.4_1,
FRA001007004005005,Clarafond-Arcine,,Commune,Commune simple,FRA.1.7.4.5.5_1,
FRA001007004005006,Contamine-Sarzin,,Commune,Commune simple,FRA.1.7.4.5.6_1,
FRA001007004005007,Éloise,,Commune,Commune simple,FRA.1.7.4.5.7_1,
FRA001007004005008,Frangy,,Commune,Chef-lieu canton,FRA.1.7.4.5.8_1,
FRA001007004005009,Marlioz,,Commune,Commune simple,FRA.1.7.4.5.9_1,
FRA001007004005010,Minzier,,Commune,Commune simple,FRA.1.7.4.5.10_1,
FRA001007004005011,Musièges,,Commune,Commune simple,FRA.1.7.4.5.11_1,
FRA001007004005012,Vanzy,,Commune,Commune simple,FRA.1.7.4.5.12_1,
FRA001007004006001,Arbusigny,,Commune,Commune simple,FRA.1.7.4.6.1_1,
FRA001007004006002,Fillinges,,Commune,Commune simple,FRA.1.7.4.6.2_1,
FRA001007004006003,La Muraz,,Commune,Commune simple,FRA.1.7.4.6.3_1,
FRA001007004006004,Monnetier-Mornex,,Commune,Commune simple,FRA.1.7.4.6.4_1,
FRA001007004006005,Nangy,,Commune,Commune simple,FRA.1.7.4.6.5_1,
FRA001007004006006,Pers-Jussy,,Commune,Commune simple,FRA.1.7.4.6.6_1,
FRA001007004006007,Reignier-Ésery,,Commune,Chef-lieu canton,FRA.1.7.4.6.7_1,
FRA001007004006008,Scientrier,,Commune,Commune simple,FRA.1.7.4.6.8_1,
FRA001007004007001,Archamps,,Commune,Commune simple,FRA.1.7.4.7.1_1,
FRA001007004007002,Beaumont,,Commune,Commune simple,FRA.1.7.4.7.2_1,
FRA001007004007003,Bossey,,Commune,Commune simple,FRA.1.7.4.7.3_1,
FRA001007004007004,Chênex,,Commune,Commune simple,FRA.1.7.4.7.4_1,
FRA001007004007005,Chevrier,,Commune,Commune simple,FRA.1.7.4.7.5_1,
FRA001007004007006,Collonges-sous-Salève,,Commune,Commune simple,FRA.1.7.4.7.6_1,
FRA001007004007007,Dingy-en-Vuache,,Commune,Commune simple,FRA.1.7.4.7.7_1,
FRA001007004007008,Feigères,,Commune,Commune simple,FRA.1.7.4.7.8_1,
FRA001007004007009,Jonzier-Épagny,,Commune,Commune simple,FRA.1.7.4.7.9_1,
FRA001007004007010,Neydens,,Commune,Commune simple,FRA.1.7.4.7.10_1,
FRA001007004007011,Présilly,,Commune,Commune simple,FRA.1.7.4.7.11_1,
FRA001007004007012,Saint-Julien-en-Genevois,,Commune,Sous-préfecture,FRA.1.7.4.7.12_1,
FRA001007004007013,Savigny,,Commune,Commune simple,FRA.1.7.4.7.13_1,
FRA001007004007014,Valleiry,,Commune,Commune simple,FRA.1.7.4.7.14_1,
FRA001007004007015,Vers,,Commune,Commune simple,FRA.1.7.4.7.15_1,
FRA001007004007016,Viry,,Commune,Commune simple,FRA.1.7.4.7.16_1,
FRA001007004007017,Vulbens,,Commune,Commune simple,FRA.1.7.4.7.17_1,
FRA001007004008001,Bassy,,Commune,Commune simple,FRA.1.7.4.8.1_1,
FRA001007004008002,Challonges,,Commune,Commune simple,FRA.1.7.4.8.2_1,
FRA001007004008003,Chêne-en-Semine,,Commune,Commune simple,FRA.1.7.4.8.3_1,
FRA001007004008004,Clermont,,Commune,Commune simple,FRA.1.7.4.8.4_1,
FRA001007004008005,Desingy,,Commune,Commune simple,FRA.1.7.4.8.5_1,
FRA001007004008006,Droisy,,Commune,Commune simple,FRA.1.7.4.8.6_1,
FRA001007004008007,Franclens,,Commune,Commune simple,FRA.1.7.4.8.7_1,
FRA001007004008008,Menthonnex-sous-Clermont,,Commune,Commune simple,FRA.1.7.4.8.8_1,
FRA001007004008009,Saint-Germain-sur-Rhône,,Commune,Commune simple,FRA.1.7.4.8.9_1,
FRA001007004008010,Seyssel,,Commune,Chef-lieu canton,FRA.1.7.4.8.10_1,
FRA001007004008011,Usinens,,Commune,Commune simple,FRA.1.7.4.8.11_1,
FRA001007005001001,Abondance,,Commune,Chef-lieu canton,FRA.1.7.5.1.1_1,
FRA001007005001002,Bonnevaux,,Commune,Commune simple,FRA.1.7.5.1.2_1,
FRA001007005001003,Châtel,,Commune,Commune simple,FRA.1.7.5.1.3_1,
FRA001007005001004,Chevenoz,,Commune,Commune simple,FRA.1.7.5.1.4_1,
FRA001007005001005,La Chapelle-d'Abondance,,Commune,Commune simple,FRA.1.7.5.1.5_1,
FRA001007005001006,Vacheresse,,Commune,Commune simple,FRA.1.7.5.1.6_1,
FRA001007005002001,Boëge,,Commune,Chef-lieu canton,FRA.1.7.5.2.1_1,
FRA001007005002002,Bogève,,Commune,Commune simple,FRA.1.7.5.2.2_1,
FRA001007005002003,Burdignin,,Commune,Commune simple,FRA.1.7.5.2.3_1,
FRA001007005002004,Habère-Lullin,,Commune,Commune simple,FRA.1.7.5.2.4_1,
FRA001007005002005,Habère-Poche,,Commune,Commune simple,FRA.1.7.5.2.5_1,
FRA001007005002006,Saint-André-de-Boëge,,Commune,Commune simple,FRA.1.7.5.2.6_1,
FRA001007005002007,Saxel,,Commune,Commune simple,FRA.1.7.5.2.7_1,
FRA001007005002008,Villard,,Commune,Commune simple,FRA.1.7.5.2.8_1,
FRA001007005003001,Ballaison,,Commune,Commune simple,FRA.1.7.5.3.1_1,
FRA001007005003002,Bons-en-Chablais,,Commune,Commune simple,FRA.1.7.5.3.2_1,
FRA001007005003003,Brenthonne,,Commune,Commune simple,FRA.1.7.5.3.3_1,
FRA001007005003004,Chens-sur-Léman,,Commune,Commune simple,FRA.1.7.5.3.4_1,
FRA001007005003005,Douvaine,,Commune,Chef-lieu canton,FRA.1.7.5.3.5_1,
FRA001007005003006,Excenevex,,Commune,Commune simple,FRA.1.7.5.3.6_1,
FRA001007005003007,Fessy,,Commune,Commune simple,FRA.1.7.5.3.7_1,
FRA001007005003008,Loisin,,Commune,Commune simple,FRA.1.7.5.3.8_1,
FRA001007005003009,Lully,,Commune,Commune simple,FRA.1.7.5.3.9_1,
FRA001007005003010,Massongy,,Commune,Commune simple,FRA.1.7.5.3.10_1,
FRA001007005003011,Messery,,Commune,Commune simple,FRA.1.7.5.3.11_1,
FRA001007005003012,Nernier,,Commune,Commune simple,FRA.1.7.5.3.12_1,
FRA001007005003013,Veigy-Foncenex,,Commune,Commune simple,FRA.1.7.5.3.13_1,
FRA001007005003014,Yvoire,,Commune,Commune simple,FRA.1.7.5.3.14_1,
FRA001007005004001,Bernex,,Commune,Commune simple,FRA.1.7.5.4.1_1,
FRA001007005004002,Champanges,,Commune,Commune simple,FRA.1.7.5.4.2_1,
FRA001007005004003,Évian-les-Bains,,Commune,Chef-lieu canton,FRA.1.7.5.4.3_1,
FRA001007005004004,Féternes,,Commune,Commune simple,FRA.1.7.5.4.4_1,
FRA001007005004005,Larringes,,Commune,Commune simple,FRA.1.7.5.4.5_1,
FRA001007005004006,Lugrin,,Commune,Commune simple,FRA.1.7.5.4.6_1,
FRA001007005004007,Maxilly-sur-Léman,,Commune,Commune simple,FRA.1.7.5.4.7_1,
FRA001007005004008,Meillerie,,Commune,Commune simple,FRA.1.7.5.4.8_1,
FRA001007005004009,Neuvecelle,,Commune,Commune simple,FRA.1.7.5.4.9_1,
FRA001007005004010,Novel,,Commune,Commune simple,FRA.1.7.5.4.10_1,
FRA001007005004011,Publier,,Commune,Commune simple,FRA.1.7.5.4.11_1,
FRA001007005004012,Saint-Gingolph,,Commune,Commune simple,FRA.1.7.5.4.12_1,
FRA001007005004013,Saint-Paul-en-Chablais,,Commune,Commune simple,FRA.1.7.5.4.13_1,
FRA001007005004014,Thollon-les-Mémises,,Commune,Commune simple,FRA.1.7.5.4.14_1,
FRA001007005004015,Vinzier,,Commune,Commune simple,FRA.1.7.5.4.15_1,
FRA001007005005001,Essert-Romand,,Commune,Commune simple,FRA.1.7.5.5.1_1,
FRA001007005005002,La Baume,,Commune,Commune simple,FRA.1.7.5.5.2_1,
FRA001007005005003,La Forclaz,,Commune,Commune simple,FRA.1.7.5.5.3_1,
FRA001007005005004,La Vernaz,,Commune,Commune simple,FRA.1.7.5.5.4_1,
FRA001007005005005,Le Biot,,Commune,Chef-lieu canton,FRA.1.7.5.5.5_1,
FRA001007005005006,Montriond,,Commune,Commune simple,FRA.1.7.5.5.6_1,
FRA001007005005007,Morzine,,Commune,Commune simple,FRA.1.7.5.5.7_1,
FRA001007005005008,Saint-Jean-d'Aulps,,Commune,Commune simple,FRA.1.7.5.5.8_1,
FRA001007005005009,Seytroux,,Commune,Commune simple,FRA.1.7.5.5.9_1,
FRA001007005006001,Armoy,,Commune,Commune simple,FRA.1.7.5.6.1_1,
FRA001007005006002,Bellevaux,,Commune,Commune simple,FRA.1.7.5.6.2_1,
FRA001007005006003,Lullin,,Commune,Commune simple,FRA.1.7.5.6.3_1,
FRA001007005006004,Lyaud,,Commune,Commune simple,FRA.1.7.5.6.4_1,
FRA001007005006005,Marin,,Commune,Commune simple,FRA.1.7.5.6.5_1,
FRA001007005006006,Reyvroz,,Commune,Commune simple,FRA.1.7.5.6.6_1,
FRA001007005006007,Vailly,,Commune,Commune simple,FRA.1.7.5.6.7_1,
FRA001007005007001,Allinges,,Commune,Commune simple,FRA.1.7.5.7.1_1,
FRA001007005007002,Anthy-sur-Léman,,Commune,Commune simple,FRA.1.7.5.7.2_1,
FRA001007005007003,Cervens,,Commune,Commune simple,FRA.1.7.5.7.3_1,
FRA001007005007004,Draillant,,Commune,Commune simple,FRA.1.7.5.7.4_1,
FRA001007005007005,Margencel,,Commune,Commune simple,FRA.1.7.5.7.5_1,
FRA001007005007006,Orcier,,Commune,Commune simple,FRA.1.7.5.7.6_1,
FRA001007005007007,Perrignier,,Commune,Commune simple,FRA.1.7.5.7.7_1,
FRA001007005007008,Sciez,,Commune,Commune simple,FRA.1.7.5.7.8_1,
FRA001007005008001,Thonon-les-Bains,,Commune,Sous-préfecture,FRA.1.7.5.8.1_1,
FRA001008001001001,Allevard,,Commune,Chef-lieu canton,FRA.1.8.1.1.1_1,
FRA001008001001002,La Chapelle-du-Bard,,Commune,Commune simple,FRA.1.8.1.1.2_1,
FRA001008001001003,La Ferrière,,Commune,Commune simple,FRA.1.8.1.1.3_1,
FRA001008001001004,Le Moutaret,,Commune,Commune simple,FRA.1.8.1.1.4_1,
FRA001008001001005,Pinsot,,Commune,Commune simple,FRA.1.8.1.1.5_1,
FRA001008001001006,Saint-Pierre-d'Allevard,,Commune,Commune simple,FRA.1.8.1.1.6_1,
FRA001008001002001,Chamrousse,,Commune,Commune simple,FRA.1.8.1.2.1_1,
FRA001008001003001,Chichilianne,,Commune,Commune simple,FRA.1.8.1.3.1_1,
FRA001008001003002,Clelles,,Commune,Chef-lieu canton,FRA.1.8.1.3.2_1,
FRA001008001003003,Lalley,,Commune,Commune simple,FRA.1.8.1.3.3_1,
FRA001008001003004,Le Monestier-du-Percy,,Commune,Commune simple,FRA.1.8.1.3.4_1,
FRA001008001003005,Percy,,Commune,Commune simple,FRA.1.8.1.3.5_1,
FRA001008001003006,Saint-Martin-de-Clelles,,Commune,Commune simple,FRA.1.8.1.3.6_1,
FRA001008001003007,Saint-Maurice-en-Trièves,,Commune,Commune simple,FRA.1.8.1.3.7_1,
FRA001008001003008,Saint-Michel-les-Portes,,Commune,Commune simple,FRA.1.8.1.3.8_1,
FRA001008001004001,Ambel,,Commune,Commune simple,FRA.1.8.1.4.1_1,
FRA001008001004002,Beaufin,,Commune,Commune simple,FRA.1.8.1.4.2_1,
FRA001008001004003,Corps,,Commune,Chef-lieu canton,FRA.1.8.1.4.3_1,
FRA001008001004004,La Salette-Fallavaux,,Commune,Commune simple,FRA.1.8.1.4.4_1,
FRA001008001004005,La Salle-en-Beaumont,,Commune,Commune simple,FRA.1.8.1.4.5_1,
FRA001008001004006,Les Côtes-de-Corps,,Commune,Commune simple,FRA.1.8.1.4.6_1,
FRA001008001004007,Monestier-d'Ambel,,Commune,Commune simple,FRA.1.8.1.4.7_1,
FRA001008001004008,Pellafol,,Commune,Commune simple,FRA.1.8.1.4.8_1,
FRA001008001004009,Quet-en-Beaumont,,Commune,Commune simple,FRA.1.8.1.4.9_1,
FRA001008001004010,Saint-Laurent-en-Beaumont,,Commune,Commune simple,FRA.1.8.1.4.10_1,
FRA001008001004011,Saint-Michel-en-Beaumont,,Commune,Commune simple,FRA.1.8.1.4.11_1,
FRA001008001004012,Saint-Pierre-de-Méaroz,,Commune,Commune simple,FRA.1.8.1.4.12_1,
FRA001008001004013,Sainte-Luce,,Commune,Commune simple,FRA.1.8.1.4.13_1,
FRA001008001005001,Domène,,Commune,Chef-lieu canton,FRA.1.8.1.5.1_1,
FRA001008001005002,La Combe-de-Lancey,,Commune,Commune simple,FRA.1.8.1.5.2_1,
FRA001008001005003,Laval,,Commune,Commune simple,FRA.1.8.1.5.3_1,
FRA001008001005004,Le Versoud,,Commune,Commune simple,FRA.1.8.1.5.4_1,
FRA001008001005005,Murianette,,Commune,Commune simple,FRA.1.8.1.5.5_1,
FRA001008001005006,Revel,,Commune,Commune simple,FRA.1.8.1.5.6_1,
FRA001008001005007,Saint-Jean-le-Vieux,,Commune,Commune simple,FRA.1.8.1.5.7_1,
FRA001008001005008,Saint-Martin-d'Uriage,,Commune,Commune simple,FRA.1.8.1.5.8_1,
FRA001008001005009,Saint-Mury-Monteymond,,Commune,Commune simple,FRA.1.8.1.5.9_1,
FRA001008001005010,Sainte-Agnès,,Commune,Commune simple,FRA.1.8.1.5.10_1,
FRA001008001005011,Villard-Bonnot,,Commune,Commune simple,FRA.1.8.1.5.11_1,
FRA001008001006001,Bresson,,Commune,Commune simple,FRA.1.8.1.6.1_1,
FRA001008001007001,Échirolles,,Commune,Chef-lieu canton,FRA.1.8.1.7.1_1,
FRA001008001008001,Eybens,,Commune,Chef-lieu canton,FRA.1.8.1.8.1_1,
FRA001008001008002,Gières,,Commune,Commune simple,FRA.1.8.1.8.2_1,
FRA001008001008003,Herbeys,,Commune,Commune simple,FRA.1.8.1.8.3_1,
FRA001008001008004,Poisat,,Commune,Commune simple,FRA.1.8.1.8.4_1,
FRA001008001008005,Venon,,Commune,Commune simple,FRA.1.8.1.8.5_1,
FRA001008001009001,Noyarey,,Commune,Commune simple,FRA.1.8.1.9.1_1,
FRA001008001009002,Sassenage,,Commune,Commune simple,FRA.1.8.1.9.2_1,
FRA001008001009003,Veurey-Voroize,,Commune,Commune simple,FRA.1.8.1.9.3_1,
FRA001008001010001,Seyssinet-Pariset,,Commune,Commune simple,FRA.1.8.1.10.1_1,
FRA001008001010002,Seyssins,,Commune,Commune simple,FRA.1.8.1.10.2_1,
FRA001008001011001,Fontaine,,Commune,Chef-lieu canton,FRA.1.8.1.11.1_1,
FRA001008001012001,Froges,,Commune,Commune simple,FRA.1.8.1.12.1_1,
FRA001008001012002,Goncelin,,Commune,Chef-lieu canton,FRA.1.8.1.12.2_1,
FRA001008001012003,Hurtières,,Commune,Commune simple,FRA.1.8.1.12.3_1,
FRA001008001012004,La Pierre,,Commune,Commune simple,FRA.1.8.1.12.4_1,
FRA001008001012005,Le Champ-près-Froges,,Commune,Commune simple,FRA.1.8.1.12.5_1,
FRA001008001012006,Le Cheylas,,Commune,Commune simple,FRA.1.8.1.12.6_1,
FRA001008001012007,Les Adrets,,Commune,Commune simple,FRA.1.8.1.12.7_1,
FRA001008001012008,Morêtel-de-Mailles,,Commune,Commune simple,FRA.1.8.1.12.8_1,
FRA001008001012009,Pontcharra,,Commune,Commune simple,FRA.1.8.1.12.9_1,
FRA001008001012010,Saint-Maximin,,Commune,Commune simple,FRA.1.8.1.12.10_1,
FRA001008001012011,Tencin,,Commune,Commune simple,FRA.1.8.1.12.11_1,
FRA001008001012012,Theys,,Commune,Commune simple,FRA.1.8.1.12.12_1,
FRA001008001013001,Grenoble,,Commune,Préfecture,FRA.1.8.1.13.1_1,
FRA001008001014001,Cholonge,,Commune,Commune simple,FRA.1.8.1.14.1_1,
FRA001008001014002,Cognet,,Commune,Commune simple,FRA.1.8.1.14.2_1,
FRA001008001014003,La Motte-d'Aveillans,,Commune,Commune simple,FRA.1.8.1.14.3_1,
FRA001008001014004,La Motte-Saint-Martin,,Commune,Commune simple,FRA.1.8.1.14.4_1,
FRA001008001014005,La Mure,,Commune,Chef-lieu canton,FRA.1.8.1.14.5_1,
FRA001008001014006,Marcieu,,Commune,Commune simple,FRA.1.8.1.14.6_1,
FRA001008001014007,Mayres-Savel,,Commune,Commune simple,FRA.1.8.1.14.7_1,
FRA001008001014008,Monteynard,,Commune,Commune simple,FRA.1.8.1.14.8_1,
FRA001008001014009,Nantes-en-Ratier,,Commune,Commune simple,FRA.1.8.1.14.9_1,
FRA001008001014010,Notre-Dame-de-Vaulx,,Commune,Commune simple,FRA.1.8.1.14.10_1,
FRA001008001014011,Pierre-Châtel,,Commune,Commune simple,FRA.1.8.1.14.11_1,
FRA001008001014012,Ponsonnas,,Commune,Commune simple,FRA.1.8.1.14.12_1,
FRA001008001014013,Prunières,,Commune,Commune simple,FRA.1.8.1.14.13_1,
FRA001008001014014,Saint-Arey,,Commune,Commune simple,FRA.1.8.1.14.14_1,
FRA001008001014015,Saint-Honoré,,Commune,Commune simple,FRA.1.8.1.14.15_1,
FRA001008001014016,Saint-Théoffrey,,Commune,Commune simple,FRA.1.8.1.14.16_1,
FRA001008001014017,Sousville,,Commune,Commune simple,FRA.1.8.1.14.17_1,
FRA001008001014018,Susville,,Commune,Commune simple,FRA.1.8.1.14.18_1,
FRA001008001014019,Villard-Saint-Christophe,,Commune,Commune simple,FRA.1.8.1.14.19_1,
FRA001008001015001,Allemond,,Commune,Commune simple,FRA.1.8.1.15.1_1,
FRA001008001015002,Auris,,Commune,Commune simple,FRA.1.8.1.15.2_1,
FRA001008001015003,Besse,,Commune,Commune simple,FRA.1.8.1.15.3_1,
FRA001008001015004,Clavans-en-Haut-Oisans,,Commune,Commune simple,FRA.1.8.1.15.4_1,
FRA001008001015005,Huez,,Commune,Commune simple,FRA.1.8.1.15.5_1,
FRA001008001015006,La Garde,,Commune,Commune simple,FRA.1.8.1.15.6_1,
FRA001008001015007,Le Bourg-d'Oisans,,Commune,Chef-lieu canton,FRA.1.8.1.15.7_1,
FRA001008001015008,Le Freney-d'Oisans,,Commune,Commune simple,FRA.1.8.1.15.8_1,
FRA001008001015009,Livet-et-Gavet,,Commune,Commune simple,FRA.1.8.1.15.9_1,
FRA001008001015010,Mizoën,,Commune,Commune simple,FRA.1.8.1.15.10_1,
FRA001008001015011,Mont-de-Lans,,Commune,Commune simple,FRA.1.8.1.15.11_1,
FRA001008001015012,Ornon,,Commune,Commune simple,FRA.1.8.1.15.12_1,
FRA001008001015013,Oulles,,Commune,Commune simple,FRA.1.8.1.15.13_1,
FRA001008001015014,Oz,,Commune,Commune simple,FRA.1.8.1.15.14_1,
FRA001008001015015,Saint-Christophe-en-Oisans,,Commune,Commune simple,FRA.1.8.1.15.15_1,
FRA001008001015016,Vaujany,,Commune,Commune simple,FRA.1.8.1.15.16_1,
FRA001008001015017,Vénosc,,Commune,Commune simple,FRA.1.8.1.15.17_1,
FRA001008001015018,Villard-Notre-Dame,,Commune,Commune simple,FRA.1.8.1.15.18_1,
FRA001008001015019,Villard-Reculas,,Commune,Commune simple,FRA.1.8.1.15.19_1,
FRA001008001015020,Villard-Reymond,,Commune,Commune simple,FRA.1.8.1.15.20_1,
